TIME	CALLS	PUTS	TOTAL	P/C RATIO
2026-05-22 11:30:00	1170427	1448705	2619132	1.24
2026-05-22 12:00:00	1264535	1549980	2814515	1.23
2026-05-22 12:30:00	1411401	1751904	3163305	1.24
2026-05-22 13:00:00	1626202	1937854	3564056	1.19
2026-05-22 13:30:00	1766476	2099232	3865708	1.19
2026-05-22 14:00:00	1913086	2232030	4145116	1.17
2026-05-22 14:30:00	2162198	2536036	4698234	1.17
2026-05-22 15:00:00	2451257	2849786	5301043	1.16
2026-05-22 15:15:00	2479945	2917107	5397052	1.18
2026-05-21 09:00:00	123323	153921	277244	1.25
2026-05-21 09:30:00	189428	243939	433367	1.29
2026-05-21 10:00:00	290964	350835	641799	1.21
2026-05-21 10:30:00	370057	405310	775367	1.1
2026-05-21 11:00:00	393329	450755	844084	1.15
2026-05-21 11:30:00	425935	489219	915154	1.15
2026-05-21 12:00:00	479704	531267	1010971	1.11
2026-05-21 12:30:00	543395	595880	1139275	1.1
2026-05-21 13:00:00	676666	733133	1409799	1.08
2026-05-21 13:30:00	828567	796233	1624800	0.96
2026-05-21 14:00:00	917293	887915	1805208	0.97
2026-05-21 14:30:00	982409	973985	1956394	0.99
2026-05-21 15:00:00	1092560	1123380	2215940	1.03
2026-05-21 15:15:00	1119543	1153765	2273308	1.03
2026-05-20 09:00:00	140734	167296	308030	1.19
2026-05-20 09:30:00	241480	251177	492657	1.04
2026-05-20 10:00:00	506803	308587	815390	0.61
2026-05-20 10:30:00	555551	361427	916978	0.65
2026-05-20 11:00:00	873536	416625	1290161	0.48
2026-05-20 11:30:00	926025	463652	1389677	0.5
2026-05-20 12:00:00	984408	544357	1528765	0.55
2026-05-20 12:30:00	1070967	654406	1725373	0.61
2026-05-20 13:00:00	1132762	730925	1863687	0.65
2026-05-20 13:30:00	1188514	806552	1995066	0.68
2026-05-20 14:00:00	1293259	884630	2177889	0.68
2026-05-20 14:30:00	1351367	954591	2305958	0.71
2026-05-20 15:00:00	1744015	1115032	2859047	0.64
2026-05-20 15:15:00	1778950	1154562	2933512	0.65
2026-05-19 09:00:00	182164	288086	470250	1.58
2026-05-19 09:30:00	385386	526226	911612	1.37
2026-05-19 10:00:00	491964	653760	1145724	1.33
2026-05-19 10:30:00	1189644	718213	1907857	0.6
2026-05-19 11:00:00	1266515	770703	2037218	0.61
2026-05-19 11:30:00	1312947	833148	2146095	0.63
2026-05-19 12:00:00	1352574	876222	2228796	0.65
2026-05-19 12:30:00	1405401	937766	2343167	0.67
2026-05-19 13:00:00	1450111	989708	2439819	0.68
2026-05-19 13:30:00	1496971	1040767	2537738	0.7
2026-05-19 14:00:00	1551394	1086799	2638193	0.7
2026-05-19 14:30:00	1661977	1195824	2857801	0.72
2026-05-19 15:00:00	1772783	1367816	3140599	0.77
2026-05-19 15:15:00	1810314	1419645	3229959	0.78
2026-05-18 09:00:00	160850	187997	348847	1.17
2026-05-18 09:30:00	354634	312295	666929	0.88
2026-05-18 10:00:00	514722	481300	996022	0.94
2026-05-18 10:30:00	647021	592721	1239742	0.92
2026-05-18 11:00:00	704404	698625	1403029	0.99
2026-05-18 11:30:00	754806	781156	1535962	1.03
2026-05-18 12:00:00	865615	849883	1715498	0.98
2026-05-18 12:30:00	1070373	930142	2000515	0.87
2026-05-18 13:00:00	1563222	975041	2538263	0.62
2026-05-18 13:30:00	1652029	1097160	2749189	0.66
2026-05-18 14:00:00	1745243	1152114	2897357	0.66
2026-05-18 14:30:00	1854713	1268906	3123619	0.68
2026-05-18 15:00:00	2023324	1487830	3511154	0.74
2026-05-18 15:15:00	2068690	1583013	3651703	0.77
2026-05-15 09:00:00	416464	501489	917953	1.2
2026-05-15 09:30:00	770839	781195	1552034	1.01
2026-05-15 10:00:00	978403	969813	1948216	0.99
2026-05-15 10:30:00	1145484	1196794	2342278	1.04
2026-05-15 11:00:00	1356820	1463364	2820184	1.08
2026-05-15 11:30:00	1567082	1658389	3225471	1.06
2026-05-15 12:00:00	1775795	1785246	3561041	1.01
2026-05-15 12:30:00	1985626	1924278	3909904	0.97
2026-05-15 13:00:00	2126222	2059828	4186050	0.97
2026-05-15 13:30:00	2317813	2295411	4613224	0.99
2026-05-15 14:00:00	2479226	2485608	4964834	1.0
2026-05-15 14:30:00	2653736	2673456	5327192	1.01
2026-05-15 15:00:00	2956731	3033617	5990348	1.03
2026-05-15 15:15:00	3034834	3145463	6180297	1.04
2026-05-14 09:00:00	175071	195246	370317	1.12
2026-05-14 09:30:00	308696	333783	642479	1.08
2026-05-14 10:00:00	486011	474431	960442	0.98
2026-05-14 10:30:00	641792	608759	1250551	0.95
2026-05-14 11:00:00	833276	701182	1534458	0.84
2026-05-14 11:30:00	946757	799687	1746444	0.84
2026-05-14 12:00:00	1050658	876728	1927386	0.83
2026-05-14 12:30:00	1127543	1018148	2145691	0.9
2026-05-14 13:00:00	1215474	1080118	2295592	0.89
2026-05-14 13:30:00	1292465	1145273	2437738	0.89
2026-05-14 14:00:00	1373529	1229066	2602595	0.89
2026-05-14 14:30:00	1462295	1353305	2815600	0.93
2026-05-14 15:00:00	1605967	1586028	3191995	0.99
2026-05-14 15:15:00	1648879	1660720	3309599	1.01
2026-05-13 09:00:00	158142	145355	303497	0.92
2026-05-13 09:30:00	231511	259128	490639	1.12
2026-05-13 10:00:00	389360	340638	729998	0.87
2026-05-13 10:30:00	505588	432112	937700	0.85
2026-05-13 11:00:00	655342	586196	1241538	0.89
2026-05-13 11:30:00	818896	657469	1476365	0.8
2026-05-13 12:00:00	964877	714118	1678995	0.74
2026-05-13 12:30:00	1050208	774394	1824602	0.74
2026-05-13 13:00:00	1109588	827879	1937467	0.75
2026-05-13 13:30:00	1270578	902439	2173017	0.71
2026-05-13 14:00:00	1350884	975217	2326101	0.72
2026-05-13 14:30:00	1430156	1038252	2468408	0.73
2026-05-13 15:00:00	1565639	1223889	2789528	0.78
2026-05-13 15:15:00	1606862	1289948	2896810	0.8
2026-05-12 09:00:00	139344	272459	411803	1.96
2026-05-12 09:30:00	270376	456766	727142	1.69
2026-05-12 10:00:00	380460	592263	972723	1.56
2026-05-12 10:30:00	451929	707288	1159217	1.57
2026-05-12 11:00:00	546696	779374	1326070	1.43
2026-05-12 11:30:00	632907	843904	1476811	1.33
2026-05-12 12:00:00	675042	931255	1606297	1.38
2026-05-12 12:30:00	748396	1002757	1751153	1.34
2026-05-12 13:00:00	781542	1038044	1819586	1.33
2026-05-12 13:30:00	827882	1103596	1931478	1.33
2026-05-12 14:00:00	875917	1164750	2040667	1.33
2026-05-12 14:30:00	961749	1228245	2189994	1.28
2026-05-12 15:00:00	1071054	1345000	2416054	1.26
2026-05-12 15:15:00	1138343	1430404	2568747	1.26
2026-05-11 09:00:00	145002	194294	339296	1.34
2026-05-11 09:30:00	246850	296638	543488	1.2
2026-05-11 10:00:00	382590	467716	850306	1.22
2026-05-11 10:30:00	455194	592409	1047603	1.3
2026-05-11 11:00:00	521653	697988	1219641	1.34
2026-05-11 11:30:00	559214	790653	1349867	1.41
2026-05-11 12:00:00	601952	852231	1454183	1.42
2026-05-11 12:30:00	693770	910545	1604315	1.31
2026-05-11 13:00:00	778507	963942	1742449	1.24
2026-05-11 13:30:00	833830	1031668	1865498	1.24
2026-05-11 14:00:00	918896	1126313	2045209	1.23
2026-05-11 14:30:00	977105	1211874	2188979	1.24
2026-05-11 15:00:00	1095072	1327418	2422490	1.21
2026-05-11 15:15:00	1140396	1389638	2530034	1.22
2026-05-08 09:00:00	269030	316602	585632	1.18
2026-05-08 09:30:00	520504	560933	1081437	1.08
2026-05-08 10:00:00	723266	785462	1508728	1.09
2026-05-08 10:30:00	913017	959347	1872364	1.05
2026-05-08 11:00:00	1035947	1102833	2138780	1.06
2026-05-08 11:30:00	1219807	1241695	2461502	1.02
2026-05-08 12:00:00	1419437	1397761	2817198	0.98
2026-05-08 12:30:00	1526576	1535019	3061595	1.01
2026-05-08 13:00:00	1646584	1681353	3327937	1.02
2026-05-08 13:30:00	1779057	1832542	3611599	1.03
2026-05-08 14:00:00	2024583	2032205	4056788	1.0
2026-05-08 14:30:00	2187735	2209164	4396899	1.01
2026-05-08 15:00:00	2442676	2498600	4941276	1.02
2026-05-08 15:15:00	2485730	2558271	5044001	1.03
2026-05-07 09:00:00	174874	183176	358050	1.05
2026-05-07 09:30:00	305270	300335	605605	0.98
2026-05-07 10:00:00	475065	414397	889462	0.87
2026-05-07 10:30:00	565177	526700	1091877	0.93
2026-05-07 11:00:00	645676	621170	1266846	0.96
2026-05-07 11:30:00	717181	694515	1411696	0.97
2026-05-07 12:00:00	758762	737919	1496681	0.97
2026-05-07 12:30:00	821348	830378	1651726	1.01
2026-05-07 13:00:00	895804	895168	1790972	1.0
2026-05-07 13:30:00	955118	965457	1920575	1.01
2026-05-07 14:00:00	1030241	1042489	2072730	1.01
2026-05-07 14:30:00	1096829	1111132	2207961	1.01
2026-05-07 15:00:00	1257786	1233191	2490977	0.98
2026-05-07 15:15:00	1309679	1349337	2659016	1.03
2026-05-06 09:00:00	215196	224933	440129	1.05
2026-05-06 09:30:00	494689	371303	865992	0.75
2026-05-06 10:00:00	687730	539101	1226831	0.78
2026-05-06 10:30:00	871315	668750	1540065	0.77
2026-05-06 11:00:00	1006165	829867	1836032	0.82
2026-05-06 11:30:00	1228066	900583	2128649	0.73
2026-05-06 12:00:00	1320537	998631	2319168	0.76
2026-05-06 12:30:00	1472918	1042721	2515639	0.71
2026-05-06 13:00:00	1560558	1090208	2650766	0.7
2026-05-06 13:30:00	1659054	1173601	2832655	0.71
2026-05-06 14:00:00	2180230	1257862	3438092	0.58
2026-05-06 14:30:00	2268144	1385685	3653829	0.61
2026-05-06 15:00:00	2512482	1662736	4175218	0.66
2026-05-06 15:15:00	2593842	1732544	4326386	0.67
2026-05-05 09:00:00	158974	247830	406804	1.56
2026-05-05 09:30:00	293588	410078	703666	1.4
2026-05-05 10:00:00	437220	483936	921156	1.11
2026-05-05 10:30:00	498182	545334	1043516	1.09
2026-05-05 11:00:00	562899	590746	1153645	1.05
2026-05-05 11:30:00	646350	664578	1310928	1.03
2026-05-05 12:00:00	674575	705696	1380271	1.05
2026-05-05 12:30:00	705732	747914	1453646	1.06
2026-05-05 13:00:00	732008	789825	1521833	1.08
2026-05-05 13:30:00	778417	848480	1626897	1.09
2026-05-05 14:00:00	823876	910516	1734392	1.11
2026-05-05 14:30:00	879710	987226	1866936	1.12
2026-05-05 15:00:00	1076523	1123115	2199638	1.04
2026-05-05 15:15:00	1113350	1181343	2294693	1.06
2026-05-04 09:00:00	151045	119512	270557	0.79
2026-05-04 09:30:00	323552	255389	578941	0.79
2026-05-04 10:00:00	455449	355250	810699	0.78
2026-05-04 10:30:00	654640	460298	1114938	0.7
2026-05-04 11:00:00	718584	527818	1246402	0.73
2026-05-04 11:30:00	804257	609431	1413688	0.76
2026-05-04 12:00:00	881243	692193	1573436	0.79
2026-05-04 12:30:00	939436	751983	1691419	0.8
2026-05-04 13:00:00	983119	801019	1784138	0.81
2026-05-04 13:30:00	1015709	848380	1864089	0.84
2026-05-04 14:00:00	1057774	903576	1961350	0.85
2026-05-04 14:30:00	1105515	958633	2064148	0.87
2026-05-04 15:00:00	1171791	1091774	2263565	0.93
2026-05-04 15:15:00	1216399	1135065	2351464	0.93
2026-05-01 09:00:00	425054	383921	808975	0.9
2026-05-01 09:30:00	760723	648453	1409176	0.85
2026-05-01 10:00:00	1055405	958854	2014259	0.91
2026-05-01 10:30:00	1270050	1111925	2381975	0.88
2026-05-01 11:00:00	1464490	1322746	2787236	0.9
2026-05-01 11:30:00	1653848	1509454	3163302	0.91
2026-05-01 12:00:00	1793559	1672614	3466173	0.93
2026-05-01 12:30:00	1916170	1800857	3717027	0.94
2026-05-01 13:00:00	2015968	1932375	3948343	0.96
2026-05-01 13:30:00	2201053	2106710	4307763	0.96
2026-05-01 14:00:00	2367086	2305414	4672500	0.97
2026-05-01 14:30:00	2524489	2463425	4987914	0.98
2026-05-01 15:00:00	2748441	2737700	5486141	1.0
2026-05-01 15:15:00	2862030	2811062	5673092	0.98
2026-04-30 09:00:00	142331	170646	312977	1.2
2026-04-30 09:30:00	238398	259839	498237	1.09
2026-04-30 10:00:00	295506	384236	679742	1.3
2026-04-30 10:30:00	404467	497687	902154	1.23
2026-04-30 11:00:00	488506	600595	1089101	1.23
2026-04-30 11:30:00	576286	690850	1267136	1.2
2026-04-30 12:00:00	635634	749802	1385436	1.18
2026-04-30 12:30:00	773757	804611	1578368	1.04
2026-04-30 13:00:00	904433	922338	1826771	1.02
2026-04-30 13:30:00	1044480	1022768	2067248	0.98
2026-04-30 14:00:00	1144300	1125255	2269555	0.98
2026-04-30 14:30:00	1318522	1237668	2556190	0.94
2026-04-30 15:00:00	1500995	1384240	2885235	0.92
2026-04-30 15:15:00	1533016	1425397	2958413	0.93
2026-04-29 09:00:00	189011	176906	365917	0.94
2026-04-29 09:30:00	254596	267930	522526	1.05
2026-04-29 10:00:00	350285	324184	674469	0.93
2026-04-29 10:30:00	407162	378231	785393	0.93
2026-04-29 11:00:00	460025	448375	908400	0.97
2026-04-29 11:30:00	555200	486926	1042126	0.88
2026-04-29 12:00:00	592459	542191	1134650	0.92
2026-04-29 12:30:00	761751	579599	1341350	0.76
2026-04-29 13:00:00	833570	628811	1462381	0.75
2026-04-29 13:30:00	883254	680218	1563472	0.77
2026-04-29 14:00:00	931013	746091	1677104	0.8
2026-04-29 14:30:00	991526	808389	1799915	0.82
2026-04-29 15:00:00	1077271	926600	2003871	0.86
2026-04-29 15:15:00	1128655	969412	2098067	0.86
2026-04-28 09:00:00	100781	207272	308053	2.06
2026-04-28 09:30:00	163632	358280	521912	2.19
2026-04-28 10:00:00	266278	465085	731363	1.75
2026-04-28 10:30:00	323773	533939	857712	1.65
2026-04-28 11:00:00	374161	588215	962376	1.57
2026-04-28 11:30:00	407629	624526	1032155	1.53
2026-04-28 12:00:00	444123	670873	1114996	1.51
2026-04-28 12:30:00	497862	702987	1200849	1.41
2026-04-28 13:00:00	542068	745966	1288034	1.38
2026-04-28 13:30:00	633807	792767	1426574	1.25
2026-04-28 14:00:00	681531	836459	1517990	1.23
2026-04-28 14:30:00	801055	899526	1700581	1.12
2026-04-28 15:00:00	901926	1006449	1908375	1.12
2026-04-28 15:15:00	937933	1056494	1994427	1.13
2026-04-27 09:00:00	121342	163861	285203	1.35
2026-04-27 09:30:00	199767	246718	446485	1.24
2026-04-27 10:00:00	280690	370438	651128	1.32
2026-04-27 10:30:00	393027	457550	850577	1.16
2026-04-27 11:00:00	453189	528711	981900	1.17
2026-04-27 11:30:00	508936	629684	1138620	1.24
2026-04-27 12:00:00	543011	666648	1209659	1.23
2026-04-27 12:30:00	582657	701785	1284442	1.2
2026-04-27 13:00:00	666053	752130	1418183	1.13
2026-04-27 13:30:00	705614	848046	1553660	1.2
2026-04-27 14:00:00	755791	909725	1665516	1.2
2026-04-27 14:30:00	806919	983596	1790515	1.22
2026-04-27 15:00:00	892532	1096007	1988539	1.23
2026-04-27 15:15:00	930060	1138869	2068929	1.22
2026-04-24 09:00:00	275211	319160	594371	1.16
2026-04-24 09:30:00	454423	523118	977541	1.15
2026-04-24 10:00:00	627554	749740	1377294	1.19
2026-04-24 10:30:00	777412	907076	1684488	1.17
2026-04-24 11:00:00	1042935	1119130	2162065	1.07
2026-04-24 11:30:00	1198888	1283788	2482676	1.07
2026-04-24 12:00:00	1328925	1409282	2738207	1.06
2026-04-24 12:30:00	1460857	1565458	3026315	1.07
2026-04-24 13:00:00	1796210	1720260	3516470	0.96
2026-04-24 13:30:00	1933998	1840394	3774392	0.95
2026-04-24 14:00:00	2103856	1961077	4064933	0.93
2026-04-24 14:30:00	2370758	2199664	4570422	0.93
2026-04-24 15:00:00	2631253	2513727	5144980	0.96
2026-04-24 15:15:00	2708114	2578951	5287065	0.95
2026-04-23 09:00:00	144759	150615	295374	1.04
2026-04-23 09:30:00	212102	223168	435270	1.05
2026-04-23 10:00:00	322151	297623	619774	0.92
2026-04-23 10:30:00	391927	379166	771093	0.97
2026-04-23 11:00:00	474268	463037	937305	0.98
2026-04-23 11:30:00	567893	500151	1068044	0.88
2026-04-23 12:00:00	595581	561231	1156812	0.94
2026-04-23 12:30:00	676589	673832	1350421	1.0
2026-04-23 13:00:00	813697	818673	1632370	1.01
2026-04-23 13:30:00	891009	908006	1799015	1.02
2026-04-23 14:00:00	936864	975991	1912855	1.04
2026-04-23 14:30:00	982219	1034948	2017167	1.05
2026-04-23 15:00:00	1087651	1148144	2235795	1.06
2026-04-23 15:15:00	1125907	1197662	2323569	1.06
2026-04-22 09:00:00	145507	168468	313975	1.16
2026-04-22 09:30:00	210080	255977	466057	1.22
2026-04-22 10:00:00	257199	334528	591727	1.3
2026-04-22 10:30:00	339989	391613	731602	1.15
2026-04-22 11:00:00	446678	468919	915597	1.05
2026-04-22 11:30:00	500327	543236	1043563	1.09
2026-04-22 12:00:00	527933	597762	1125695	1.13
2026-04-22 12:30:00	566671	647572	1214243	1.14
2026-04-22 13:00:00	620458	708909	1329367	1.14
2026-04-22 13:30:00	657700	779336	1437036	1.18
2026-04-22 14:00:00	704492	836195	1540687	1.19
2026-04-22 14:30:00	756471	910002	1666473	1.2
2026-04-22 15:00:00	865092	1048383	1913475	1.21
2026-04-22 15:15:00	917410	1094203	2011613	1.19
2026-04-21 09:00:00	142325	185618	327943	1.3
2026-04-21 09:30:00	236690	329863	566553	1.39
2026-04-21 10:00:00	324018	503200	827218	1.55
2026-04-21 10:30:00	445101	588105	1033206	1.32
2026-04-21 11:00:00	528206	672817	1201023	1.27
2026-04-21 11:30:00	600133	749051	1349184	1.25
2026-04-21 12:00:00	655669	812416	1468085	1.24
2026-04-21 12:30:00	724211	893282	1617493	1.23
2026-04-21 13:00:00	799094	949364	1748458	1.19
2026-04-21 13:30:00	831637	1002008	1833645	1.2
2026-04-21 14:00:00	904429	1061585	1966014	1.17
2026-04-21 14:30:00	973172	1126105	2099277	1.16
2026-04-21 15:00:00	1206150	1294630	2500780	1.07
2026-04-21 15:15:00	1277363	1365643	2643006	1.07
2026-04-20 09:00:00	129265	220127	349392	1.7
2026-04-20 09:30:00	232870	349138	582008	1.5
2026-04-20 10:00:00	309580	495817	805397	1.6
2026-04-20 10:30:00	395819	583352	979171	1.47
2026-04-20 11:00:00	464594	690729	1155323	1.49
2026-04-20 11:30:00	503956	744901	1248857	1.48
2026-04-20 12:00:00	561392	785522	1346914	1.4
2026-04-20 12:30:00	609732	851551	1461283	1.4
2026-04-20 13:00:00	659975	919455	1579430	1.39
2026-04-20 13:30:00	690006	962279	1652285	1.39
2026-04-20 14:00:00	721008	1008919	1729927	1.4
2026-04-20 14:30:00	759028	1070549	1829577	1.41
2026-04-20 15:00:00	869587	1202408	2071995	1.38
2026-04-20 15:15:00	912630	1249134	2161764	1.37
2026-04-17 09:00:00	596166	511827	1107993	0.86
2026-04-17 09:30:00	1039236	818238	1857474	0.79
2026-04-17 10:00:00	1435149	1153723	2588872	0.8
2026-04-17 10:30:00	1754215	1466393	3220608	0.84
2026-04-17 11:00:00	1998876	1684757	3683633	0.84
2026-04-17 11:30:00	2333995	1851581	4185576	0.79
2026-04-17 12:00:00	2596522	2043383	4639905	0.79
2026-04-17 12:30:00	2866134	2392873	5259007	0.83
2026-04-17 13:00:00	3075752	2573680	5649432	0.84
2026-04-17 13:30:00	3277714	2772457	6050171	0.85
2026-04-17 14:00:00	3520635	2960171	6480806	0.84
2026-04-17 14:30:00	3785104	3149319	6934423	0.83
2026-04-17 15:00:00	4085385	3478852	7564237	0.85
2026-04-17 15:15:00	4152932	3560738	7713670	0.86
2026-04-16 09:00:00	670719	287126	957845	0.43
2026-04-16 09:30:00	859823	459287	1319110	0.53
2026-04-16 10:00:00	1023133	603204	1626337	0.59
2026-04-16 10:30:00	1132819	720904	1853723	0.64
2026-04-16 11:00:00	1272820	795098	2067918	0.62
2026-04-16 11:30:00	1420194	899545	2319739	0.63
2026-04-16 12:00:00	1518352	1063244	2581596	0.7
2026-04-16 12:30:00	1683482	1146541	2830023	0.68
2026-04-16 13:00:00	1789821	1245061	3034882	0.7
2026-04-16 13:30:00	1862170	1347794	3209964	0.72
2026-04-16 14:00:00	2181993	1437465	3619458	0.66
2026-04-16 14:30:00	2299203	1536948	3836151	0.67
2026-04-16 15:00:00	2459793	1752301	4212094	0.71
2026-04-16 15:15:00	2506167	1811414	4317581	0.72
2026-04-15 09:00:00	224782	466570	691352	2.08
2026-04-15 09:30:00	443468	646352	1089820	1.46
2026-04-15 10:00:00	620802	818985	1439787	1.32
2026-04-15 10:30:00	732053	951013	1683066	1.3
2026-04-15 11:00:00	809002	1089734	1898736	1.35
2026-04-15 11:30:00	958569	1200203	2158772	1.25
2026-04-15 12:00:00	1056331	1307821	2364152	1.24
2026-04-15 12:30:00	1138096	1390874	2528970	1.22
2026-04-15 13:00:00	1204487	1464938	2669425	1.22
2026-04-15 13:30:00	1270266	1539787	2810053	1.21
2026-04-15 14:00:00	1526298	1648960	3175258	1.08
2026-04-15 14:30:00	1637071	1759583	3396654	1.07
2026-04-15 15:00:00	1848883	1931363	3780246	1.04
2026-04-15 15:15:00	1994617	2000970	3995587	1.0
2026-04-14 09:00:00	298709	401265	699974	1.34
2026-04-14 09:30:00	1113427	660723	1774150	0.59
2026-04-14 10:00:00	1370103	932676	2302779	0.68
2026-04-14 10:30:00	1513676	1077433	2591109	0.71
2026-04-14 11:00:00	1675461	1214963	2890424	0.73
2026-04-14 11:30:00	2094806	1321578	3416384	0.63
2026-04-14 12:00:00	2245792	1412537	3658329	0.63
2026-04-14 12:30:00	2340533	1513549	3854082	0.65
2026-04-14 13:00:00	2430820	1626111	4056931	0.67
2026-04-14 13:30:00	2548876	1733100	4281976	0.68
2026-04-14 14:00:00	2795173	1816430	4611603	0.65
2026-04-14 14:30:00	3050199	1928511	4978710	0.63
2026-04-14 15:00:00	3291972	2147113	5439085	0.65
2026-04-14 15:15:00	3390365	2216591	5606956	0.65
2026-04-13 09:00:00	124742	146181	270923	1.17
2026-04-13 09:30:00	293119	255440	548559	0.87
2026-04-13 10:00:00	401801	394356	796157	0.98
2026-04-13 10:30:00	462768	484310	947078	1.05
2026-04-13 11:00:00	535596	586128	1121724	1.09
2026-04-13 11:30:00	597057	649491	1246548	1.09
2026-04-13 12:00:00	741955	789429	1531384	1.06
2026-04-13 12:30:00	879307	887864	1767171	1.01
2026-04-13 13:00:00	1061972	991769	2053741	0.93
2026-04-13 13:30:00	1115173	1036682	2151855	0.93
2026-04-13 14:00:00	1249100	1135301	2384401	0.91
2026-04-13 14:30:00	1373976	1236993	2610969	0.9
2026-04-13 15:00:00	1577028	1440433	3017461	0.91
2026-04-13 15:15:00	1644910	1546601	3191511	0.94
2026-04-10 09:00:00	360580	366477	727057	1.02
2026-04-10 09:30:00	611421	594100	1205521	0.97
