TIME	CALLS	PUTS	TOTAL	P/C RATIO
2026-06-04 12:30:00	2340651	1305799	3646450	0.56
2026-06-04 13:00:00	2539299	1417042	3956341	0.56
2026-06-04 13:30:00	2722385	1513555	4235940	0.56
2026-06-04 14:00:00	2909740	1621250	4530990	0.56
2026-06-04 14:30:00	3104446	1731991	4836437	0.56
2026-06-04 15:00:00	3362007	1885966	5247973	0.56
2026-06-04 15:15:00	3379308	1906587	5285895	0.56
2026-06-03 09:00:00	599360	294941	894301	0.49
2026-06-03 09:30:00	953562	494982	1448544	0.52
2026-06-03 10:00:00	1253223	639351	1892574	0.51
2026-06-03 10:30:00	1528224	793409	2321633	0.52
2026-06-03 11:00:00	1778062	986304	2764366	0.55
2026-06-03 11:30:00	2024700	1116738	3141438	0.55
2026-06-03 12:00:00	2197673	1239478	3437151	0.56
2026-06-03 12:30:00	2354438	1325422	3679860	0.56
2026-06-03 13:00:00	2504429	1427302	3931731	0.57
2026-06-03 13:30:00	2675246	1524141	4199387	0.57
2026-06-03 14:00:00	2821019	1610934	4431953	0.57
2026-06-03 14:30:00	2998523	1733937	4732460	0.58
2026-06-03 15:00:00	3224881	1958925	5183806	0.61
2026-06-03 15:15:00	3238784	1973849	5212633	0.61
2026-06-02 09:00:00	698438	312171	1010609	0.45
2026-06-02 09:30:00	1188924	549443	1738367	0.46
2026-06-02 10:00:00	1542415	705605	2248020	0.46
2026-06-02 10:30:00	1823675	854487	2678162	0.47
2026-06-02 11:00:00	2059417	978624	3038041	0.48
2026-06-02 11:30:00	2258488	1094227	3352715	0.48
2026-06-02 12:00:00	2465362	1230015	3695377	0.5
2026-06-02 12:30:00	2640090	1322595	3962685	0.5
2026-06-02 13:00:00	2824744	1407717	4232461	0.5
2026-06-02 13:30:00	3008879	1492616	4501495	0.5
2026-06-02 14:00:00	3188548	1582213	4770761	0.5
2026-06-02 14:30:00	3370743	1707584	5078327	0.51
2026-06-02 15:00:00	3645944	1873735	5519679	0.51
2026-06-02 15:15:00	3663098	1890970	5554068	0.52
2026-06-01 09:00:00	726014	298494	1024508	0.41
2026-06-01 09:30:00	1100352	494491	1594843	0.45
2026-06-01 10:00:00	1434905	672821	2107726	0.47
2026-06-01 10:30:00	1767251	828776	2596027	0.47
2026-06-01 11:00:00	2033257	978927	3012184	0.48
2026-06-01 11:30:00	2249987	1149674	3399661	0.51
2026-06-01 12:00:00	2434703	1257531	3692234	0.52
2026-06-01 12:30:00	2626359	1359689	3986048	0.52
2026-06-01 13:00:00	2862500	1626349	4488849	0.57
2026-06-01 13:30:00	3072005	1731004	4803009	0.56
2026-06-01 14:00:00	3262004	1828999	5091003	0.56
2026-06-01 14:30:00	3467401	1953502	5420903	0.56
2026-06-01 15:00:00	3735240	2135102	5870342	0.57
2026-06-01 15:15:00	3749044	2152934	5901978	0.57
2026-05-29 09:00:00	864931	413357	1278288	0.48
2026-05-29 09:30:00	1546821	766617	2313438	0.5
2026-05-29 10:00:00	2117366	1043002	3160368	0.49
2026-05-29 10:30:00	2575364	1269843	3845207	0.49
2026-05-29 11:00:00	2920426	1438339	4358765	0.49
2026-05-29 11:30:00	3266688	1617921	4884609	0.5
2026-05-29 12:00:00	3582921	1843579	5426500	0.51
2026-05-29 12:30:00	3847086	1980925	5828011	0.51
2026-05-29 13:00:00	4139709	2179799	6319508	0.53
2026-05-29 13:30:00	4426475	2323935	6750410	0.53
2026-05-29 14:00:00	4731965	2515308	7247273	0.53
2026-05-29 14:30:00	5030530	2721363	7751893	0.54
2026-05-29 15:00:00	5537686	2987092	8524778	0.54
2026-05-29 15:15:00	5556864	3010461	8567325	0.54
2026-05-28 09:00:00	554920	271726	826646	0.49
2026-05-28 09:30:00	974085	488033	1462118	0.5
2026-05-28 10:00:00	1308822	669791	1978613	0.51
2026-05-28 10:30:00	1607085	812410	2419495	0.51
2026-05-28 11:00:00	1858776	937552	2796328	0.5
2026-05-28 11:30:00	2124423	1054428	3178851	0.5
2026-05-28 12:00:00	2328756	1160103	3488859	0.5
2026-05-28 12:30:00	2523368	1255867	3779235	0.5
2026-05-28 13:00:00	2722276	1369817	4092093	0.5
2026-05-28 13:30:00	2917155	1468804	4385959	0.5
2026-05-28 14:00:00	3114710	1580139	4694849	0.51
2026-05-28 14:30:00	3326674	1716552	5043226	0.52
2026-05-28 15:00:00	3637191	1913613	5550804	0.53
2026-05-28 15:15:00	3720915	1934494	5655409	0.52
2026-05-27 09:00:00	528010	275380	803390	0.52
2026-05-27 09:30:00	925241	478475	1403716	0.52
2026-05-27 10:00:00	1205402	621363	1826765	0.52
2026-05-27 10:30:00	1464751	720992	2185743	0.49
2026-05-27 11:00:00	1667185	853048	2520233	0.51
2026-05-27 11:30:00	1855085	949608	2804693	0.51
2026-05-27 12:00:00	2033043	1251731	3284774	0.62
2026-05-27 12:30:00	2166218	1336367	3502585	0.62
2026-05-27 13:00:00	2300396	1412281	3712677	0.61
2026-05-27 13:30:00	2455244	1499825	3955069	0.61
2026-05-27 14:00:00	2620137	1592680	4212817	0.61
2026-05-27 14:30:00	2786358	1711147	4497505	0.61
2026-05-27 15:00:00	3011062	1853086	4864148	0.62
2026-05-27 15:15:00	3021609	1867458	4889067	0.62
2026-05-26 09:00:00	622459	296582	919041	0.48
2026-05-26 09:30:00	1090708	534614	1625322	0.49
2026-05-26 10:00:00	1413846	725643	2139489	0.51
2026-05-26 10:30:00	1673355	913723	2587078	0.55
2026-05-26 11:00:00	1913253	1066034	2979287	0.56
2026-05-26 11:30:00	2081226	1197572	3278798	0.58
2026-05-26 12:00:00	2261148	1282748	3543896	0.57
2026-05-26 12:30:00	2404923	1365389	3770312	0.57
2026-05-26 13:00:00	2547281	1443315	3990596	0.57
2026-05-26 13:30:00	2696253	1525075	4221328	0.57
2026-05-26 14:00:00	2847075	1626274	4473349	0.57
2026-05-26 14:30:00	3029005	1746227	4775232	0.58
2026-05-26 15:00:00	3287459	1929937	5217396	0.59
2026-05-26 15:15:00	3299901	1945571	5245472	0.59
2026-05-22 09:00:00	760104	460078	1220182	0.61
2026-05-22 09:30:00	1283412	787190	2070602	0.61
2026-05-22 10:00:00	1678459	1005842	2684301	0.6
2026-05-22 10:30:00	2019342	1210524	3229866	0.6
2026-05-22 11:00:00	2307394	1435229	3742623	0.62
2026-05-22 11:30:00	2568912	1598265	4167177	0.62
2026-05-22 12:00:00	2814209	1738254	4552463	0.62
2026-05-22 12:30:00	3097897	1914254	5012151	0.62
2026-05-22 13:00:00	3372105	2070420	5442525	0.61
2026-05-22 13:30:00	3630255	2221049	5851304	0.61
2026-05-22 14:00:00	3859093	2373188	6232281	0.61
2026-05-22 14:30:00	4126787	2667033	6793820	0.65
2026-05-22 15:00:00	4517739	3051627	7569366	0.68
2026-05-22 15:15:00	4533813	3070454	7604267	0.68
2026-05-21 09:00:00	542314	273820	816134	0.5
2026-05-21 09:30:00	876318	931571	1807889	1.06
2026-05-21 10:00:00	1131718	1057852	2189570	0.93
2026-05-21 10:30:00	1342929	1181932	2524861	0.88
2026-05-21 11:00:00	1516770	1292290	2809060	0.85
2026-05-21 11:30:00	1684409	1403234	3087643	0.83
2026-05-21 12:00:00	1847361	1489565	3336926	0.81
2026-05-21 12:30:00	2078713	1611240	3689953	0.78
2026-05-21 13:00:00	2321354	1759567	4080921	0.76
2026-05-21 13:30:00	2507303	1866442	4373745	0.74
2026-05-21 14:00:00	2698253	1996216	4694469	0.74
2026-05-21 14:30:00	2858645	2093807	4952452	0.73
2026-05-21 15:00:00	3101748	2252378	5354126	0.73
2026-05-21 15:15:00	3113985	2265310	5379295	0.73
2026-05-20 09:00:00	382165	220669	602834	0.58
2026-05-20 09:30:00	726527	389913	1116440	0.54
2026-05-20 10:00:00	992369	532441	1524810	0.54
2026-05-20 10:30:00	1250929	710036	1960965	0.57
2026-05-20 11:00:00	1447098	822576	2269674	0.57
2026-05-20 11:30:00	1625094	921664	2546758	0.57
2026-05-20 12:00:00	1770220	1024096	2794316	0.58
2026-05-20 12:30:00	1919502	1095518	3015020	0.57
2026-05-20 13:00:00	2066738	1176796	3243534	0.57
2026-05-20 13:30:00	2203690	1285685	3489375	0.58
2026-05-20 14:00:00	2345288	1365502	3710790	0.58
2026-05-20 14:30:00	2511939	1471187	3983126	0.59
2026-05-20 15:00:00	2745631	1761972	4507603	0.64
2026-05-20 15:15:00	2760160	1783134	4543294	0.65
2026-05-19 09:00:00	447227	240003	687230	0.54
2026-05-19 09:30:00	770859	492014	1262873	0.64
2026-05-19 10:00:00	1036543	663167	1699710	0.64
2026-05-19 10:30:00	1265609	799220	2064829	0.63
2026-05-19 11:00:00	1432935	901486	2334421	0.63
2026-05-19 11:30:00	1579850	993941	2573791	0.63
2026-05-19 12:00:00	1752258	1111714	2863972	0.63
2026-05-19 12:30:00	1946895	1212174	3159069	0.62
2026-05-19 13:00:00	2078326	1297651	3375977	0.62
2026-05-19 13:30:00	2213018	1387606	3600624	0.63
2026-05-19 14:00:00	2335227	1498133	3833360	0.64
2026-05-19 14:30:00	2447474	1600122	4047596	0.65
2026-05-19 15:00:00	2636833	1748603	4385436	0.66
2026-05-19 15:15:00	2647667	1764602	4412269	0.67
2026-05-18 09:00:00	485170	312214	797384	0.64
2026-05-18 09:30:00	823310	496715	1320025	0.6
2026-05-18 10:00:00	1094872	808417	1903289	0.74
2026-05-18 10:30:00	1378873	944224	2323097	0.68
2026-05-18 11:00:00	1555114	1053043	2608157	0.68
2026-05-18 11:30:00	1732188	1151611	2883799	0.66
2026-05-18 12:00:00	1896952	1246088	3143040	0.66
2026-05-18 12:30:00	2042230	1317856	3360086	0.65
2026-05-18 13:00:00	2252797	1413279	3666076	0.63
2026-05-18 13:30:00	2409512	1514263	3923775	0.63
2026-05-18 14:00:00	2554401	1604860	4159261	0.63
2026-05-18 14:30:00	2739241	1742649	4481890	0.64
2026-05-18 15:00:00	2948377	1922103	4870480	0.65
2026-05-18 15:15:00	2958911	1933184	4892095	0.65
2026-05-15 09:00:00	758082	567436	1325518	0.75
2026-05-15 09:30:00	1328847	954132	2282979	0.72
2026-05-15 10:00:00	1728640	1214102	2942742	0.7
2026-05-15 10:30:00	2037262	1410485	3447747	0.69
2026-05-15 11:00:00	2333983	1667805	4001788	0.71
2026-05-15 11:30:00	2591604	1813363	4404967	0.7
2026-05-15 12:00:00	2801171	1958188	4759359	0.7
2026-05-15 12:30:00	3034303	2152071	5186374	0.71
2026-05-15 13:00:00	3294817	2295582	5590399	0.7
2026-05-15 13:30:00	3550915	2455202	6006117	0.69
2026-05-15 14:00:00	3784726	2620022	6404748	0.69
2026-05-15 14:30:00	4038604	2818952	6857556	0.7
2026-05-15 15:00:00	4392612	3622843	8015455	0.82
2026-05-15 15:15:00	4426069	3742598	8168667	0.85
2026-05-14 09:00:00	629728	290636	920364	0.46
2026-05-14 09:30:00	1022198	561493	1583691	0.55
2026-05-14 10:00:00	1394762	740894	2135656	0.53
2026-05-14 10:30:00	1711563	871967	2583530	0.51
2026-05-14 11:00:00	2199507	1017516	3217023	0.46
2026-05-14 11:30:00	2501876	1143315	3645191	0.46
2026-05-14 12:00:00	2762178	1256226	4018404	0.45
2026-05-14 12:30:00	2987895	1369274	4357169	0.46
2026-05-14 13:00:00	3166726	1453751	4620477	0.46
2026-05-14 13:30:00	3348779	1586025	4934804	0.47
2026-05-14 14:00:00	3589889	1781014	5370903	0.5
2026-05-14 14:30:00	3824520	1875450	5699970	0.49
2026-05-14 15:00:00	4148102	2056495	6204597	0.5
2026-05-14 15:15:00	4163554	2074908	6238462	0.5
2026-05-13 09:00:00	502149	246809	748958	0.49
2026-05-13 09:30:00	879784	427472	1307256	0.49
2026-05-13 10:00:00	1215529	624603	1840132	0.51
2026-05-13 10:30:00	1595947	766959	2362906	0.48
2026-05-13 11:00:00	1875613	899662	2775275	0.48
2026-05-13 11:30:00	2073708	1002242	3075950	0.48
2026-05-13 12:00:00	2358601	1107048	3465649	0.47
2026-05-13 12:30:00	2588135	1195189	3783324	0.46
2026-05-13 13:00:00	2796220	1285060	4081280	0.46
2026-05-13 13:30:00	2970806	1420053	4390859	0.48
2026-05-13 14:00:00	3168483	1633358	4801841	0.52
2026-05-13 14:30:00	3378832	1750869	5129701	0.52
2026-05-13 15:00:00	3658437	1949621	5608058	0.53
2026-05-13 15:15:00	3688755	1965158	5653913	0.53
2026-05-12 09:00:00	577419	285865	863284	0.5
2026-05-12 09:30:00	913691	526249	1439940	0.58
2026-05-12 10:00:00	1204537	714499	1919036	0.59
2026-05-12 10:30:00	1500188	980238	2480426	0.65
2026-05-12 11:00:00	1742103	1102243	2844346	0.63
2026-05-12 11:30:00	2000103	1204814	3204917	0.6
2026-05-12 12:00:00	2176544	1329551	3506095	0.61
2026-05-12 12:30:00	2367992	1438411	3806403	0.61
2026-05-12 13:00:00	2540517	1505723	4046240	0.59
2026-05-12 13:30:00	2692185	1598729	4290914	0.59
2026-05-12 14:00:00	2849242	1693283	4542525	0.59
2026-05-12 14:30:00	3027421	1782426	4809847	0.59
2026-05-12 15:00:00	3333945	1985497	5319442	0.6
2026-05-12 15:15:00	3349584	2001427	5351011	0.6
2026-05-11 09:00:00	774761	276998	1051759	0.36
2026-05-11 09:30:00	1186414	479108	1665522	0.4
2026-05-11 10:00:00	1533370	649226	2182596	0.42
2026-05-11 10:30:00	1846960	828652	2675612	0.45
2026-05-11 11:00:00	2125948	977554	3103502	0.46
2026-05-11 11:30:00	2399430	1104445	3503875	0.46
2026-05-11 12:00:00	2603762	1244819	3848581	0.48
2026-05-11 12:30:00	2809322	1338636	4147958	0.48
2026-05-11 13:00:00	3009193	1455308	4464501	0.48
2026-05-11 13:30:00	3203447	1580033	4783480	0.49
2026-05-11 14:00:00	3433683	1698385	5132068	0.49
2026-05-11 14:30:00	3649197	1854919	5504116	0.51
2026-05-11 15:00:00	3905825	2075875	5981700	0.53
2026-05-11 15:15:00	3924412	2098573	6022985	0.53
2026-05-08 09:00:00	815894	436583	1252477	0.54
2026-05-08 09:30:00	1402533	763187	2165720	0.54
2026-05-08 10:00:00	1782890	1065720	2848610	0.6
2026-05-08 10:30:00	2136324	1276812	3413136	0.6
2026-05-08 11:00:00	2461166	1480617	3941783	0.6
2026-05-08 11:30:00	2773480	1685011	4458491	0.61
2026-05-08 12:00:00	3063897	1898214	4962111	0.62
2026-05-08 12:30:00	3355363	2120393	5475756	0.63
2026-05-08 13:00:00	3647297	2273021	5920318	0.62
2026-05-08 13:30:00	3908945	2427037	6335982	0.62
2026-05-08 14:00:00	4167652	2599536	6767188	0.62
2026-05-08 14:30:00	4461349	2767453	7228802	0.62
2026-05-08 15:00:00	4853769	2994674	7848443	0.62
2026-05-08 15:15:00	4868826	3017307	7886133	0.62
2026-05-07 09:00:00	698408	276058	974466	0.4
2026-05-07 09:30:00	1157679	537526	1695205	0.46
2026-05-07 10:00:00	1503161	729186	2232347	0.49
2026-05-07 10:30:00	1812858	878901	2691759	0.48
2026-05-07 11:00:00	2174416	997833	3172249	0.46
2026-05-07 11:30:00	2453889	1165301	3619190	0.47
2026-05-07 12:00:00	2705647	1270016	3975663	0.47
2026-05-07 12:30:00	2892269	1394902	4287171	0.48
2026-05-07 13:00:00	3101384	1539585	4640969	0.5
2026-05-07 13:30:00	3246778	1664443	4911221	0.51
2026-05-07 14:00:00	3382842	1772157	5154999	0.52
2026-05-07 14:30:00	3590895	1883085	5473980	0.52
2026-05-07 15:00:00	3884573	2050811	5935384	0.53
2026-05-07 15:15:00	3903885	2062530	5966415	0.53
2026-05-06 09:00:00	652123	354526	1006649	0.54
2026-05-06 09:30:00	1152313	571896	1724209	0.5
2026-05-06 10:00:00	1512271	734401	2246672	0.49
2026-05-06 10:30:00	1811597	883789	2695386	0.49
2026-05-06 11:00:00	2137681	1059108	3196789	0.5
2026-05-06 11:30:00	2375324	1178631	3553955	0.5
2026-05-06 12:00:00	2578221	1311933	3890154	0.51
2026-05-06 12:30:00	2744775	1403096	4147871	0.51
2026-05-06 13:00:00	2996163	1523842	4520005	0.51
2026-05-06 13:30:00	3250423	1631083	4881506	0.5
2026-05-06 14:00:00	3461430	1737988	5199418	0.5
2026-05-06 14:30:00	3688301	1908220	5596521	0.52
2026-05-06 15:00:00	4082319	2130863	6213182	0.52
2026-05-06 15:15:00	4109321	2152111	6261432	0.52
2026-05-05 09:00:00	524849	333178	858027	0.63
2026-05-05 09:30:00	910898	548059	1458957	0.6
2026-05-05 10:00:00	1252205	757440	2009645	0.6
2026-05-05 10:30:00	1556722	880749	2437471	0.57
2026-05-05 11:00:00	1778022	1002614	2780636	0.56
2026-05-05 11:30:00	2008892	1139455	3148347	0.57
2026-05-05 12:00:00	2164047	1237513	3401560	0.57
2026-05-05 12:30:00	2308489	1327025	3635514	0.57
2026-05-05 13:00:00	2463519	1438337	3901856	0.58
2026-05-05 13:30:00	2624818	1535604	4160422	0.59
2026-05-05 14:00:00	2805446	1667067	4472513	0.59
2026-05-05 14:30:00	2984571	1785176	4769747	0.6
2026-05-05 15:00:00	3287151	1943606	5230757	0.59
2026-05-05 15:15:00	3298810	1956967	5255777	0.59
2026-05-04 09:00:00	516085	243274	759359	0.47
2026-05-04 09:30:00	845661	423737	1269398	0.5
2026-05-04 10:00:00	1232551	585000	1817551	0.47
2026-05-04 10:30:00	1470264	753665	2223929	0.51
2026-05-04 11:00:00	1694465	890021	2584486	0.53
2026-05-04 11:30:00	1876077	1025185	2901262	0.55
2026-05-04 12:00:00	2004640	1122224	3126864	0.56
2026-05-04 12:30:00	2144215	1208514	3352729	0.56
2026-05-04 13:00:00	2274847	1286478	3561325	0.57
2026-05-04 13:30:00	2412769	1377471	3790240	0.57
2026-05-04 14:00:00	2532756	1461395	3994151	0.58
2026-05-04 14:30:00	2665528	1583619	4249147	0.59
2026-05-04 15:00:00	2875993	1725332	4601325	0.6
2026-05-04 15:15:00	2882624	1733179	4615803	0.6
2026-05-01 09:00:00	732158	429515	1161673	0.59
2026-05-01 09:30:00	1272400	748728	2021128	0.59
2026-05-01 10:00:00	1681341	1017795	2699136	0.61
2026-05-01 10:30:00	2049035	1194637	3243672	0.58
2026-05-01 11:00:00	2353734	1390645	3744379	0.59
2026-05-01 11:30:00	2627656	1558407	4186063	0.59
2026-05-01 12:00:00	2860553	1715207	4575760	0.6
2026-05-01 12:30:00	3087551	1878296	4965847	0.61
2026-05-01 13:00:00	3321671	1991204	5312875	0.6
2026-05-01 13:30:00	3581187	2126132	5707319	0.59
2026-05-01 14:00:00	3822419	2296585	6119004	0.6
2026-05-01 14:30:00	4079071	2451478	6530549	0.6
2026-05-01 15:00:00	4403827	2696374	7100201	0.61
2026-05-01 15:15:00	4418914	2722927	7141841	0.62
2026-04-30 09:00:00	484531	298133	782664	0.62
2026-04-30 09:30:00	817583	535692	1353275	0.66
2026-04-30 10:00:00	1136974	701187	1838161	0.62
2026-04-30 10:30:00	1354162	835285	2189447	0.62
2026-04-30 11:00:00	1580157	942211	2522368	0.6
2026-04-30 11:30:00	1801129	1041239	2842368	0.58
2026-04-30 12:00:00	2000105	1201996	3202101	0.6
2026-04-30 12:30:00	2196635	1356687	3553322	0.62
2026-04-30 13:00:00	2352026	1451161	3803187	0.62
2026-04-30 13:30:00	2529352	1557278	4086630	0.62
2026-04-30 14:00:00	2714938	1683843	4398781	0.62
2026-04-30 14:30:00	2948149	1813943	4762092	0.62
2026-04-30 15:00:00	3243041	2008944	5251985	0.62
2026-04-30 15:15:00	3250957	2030503	5281460	0.62
2026-04-29 09:00:00	406698	221291	627989	0.54
2026-04-29 09:30:00	683175	425221	1108396	0.62
2026-04-29 10:00:00	912292	747381	1659673	0.82
2026-04-29 10:30:00	1201041	864961	2066002	0.72
2026-04-29 11:00:00	1389882	970791	2360673	0.7
2026-04-29 11:30:00	1534479	1084422	2618901	0.71
2026-04-29 12:00:00	1659021	1239814	2898835	0.75
2026-04-29 12:30:00	1784411	1443735	3228146	0.81
2026-04-29 13:00:00	1935395	1517609	3453004	0.78
2026-04-29 13:30:00	2054472	1594031	3648503	0.78
2026-04-29 14:00:00	2184318	1679293	3863611	0.77
2026-04-29 14:30:00	2367102	1789713	4156815	0.76
2026-04-29 15:00:00	2597683	1957035	4554718	0.75
2026-04-29 15:15:00	2612795	1973942	4586737	0.76
2026-04-28 09:00:00	498530	288465	786995	0.58
2026-04-28 09:30:00	822480	468799	1291279	0.57
2026-04-28 10:00:00	1115836	663309	1779145	0.59
2026-04-28 10:30:00	1323756	781334	2105090	0.59
2026-04-28 11:00:00	1478253	875198	2353451	0.59
2026-04-28 11:30:00	1628983	967712	2596695	0.59
2026-04-28 12:00:00	1757170	1042925	2800095	0.59
2026-04-28 12:30:00	1861104	1105771	2966875	0.59
2026-04-28 13:00:00	1988946	1194288	3183234	0.6
2026-04-28 13:30:00	2107319	1266378	3373697	0.6
2026-04-28 14:00:00	2226997	1332507	3559504	0.6
2026-04-28 14:30:00	2383936	1436904	3820840	0.6
2026-04-28 15:00:00	2580827	1600664	4181491	0.62
2026-04-28 15:15:00	2588568	1608469	4197037	0.62
2026-04-27 09:00:00	580275	372503	952778	0.64
2026-04-27 09:30:00	879298	619908	1499206	0.71
2026-04-27 10:00:00	1145806	783919	1929725	0.68
2026-04-27 10:30:00	1351426	919799	2271225	0.68
2026-04-27 11:00:00	1544831	1023663	2568494	0.66
2026-04-27 11:30:00	1741872	1129180	2871052	0.65
2026-04-27 12:00:00	1913241	1234152	3147393	0.65
2026-04-27 12:30:00	2065781	1324255	3390036	0.64
2026-04-27 13:00:00	2255934	1427165	3683099	0.63
2026-04-27 13:30:00	2430231	1528155	3958386	0.63
2026-04-27 14:00:00	2580153	1617421	4197574	0.63
2026-04-27 14:30:00	2750969	1721918	4472887	0.63
2026-04-27 15:00:00	2990029	1903795	4893824	0.64
2026-04-27 15:15:00	3000987	1919705	4920692	0.64
2026-04-24 09:00:00	780997	453023	1234020	0.58
2026-04-24 09:30:00	1248357	785471	2033828	0.63
2026-04-24 10:00:00	1731511	1055740	2787251	0.61
2026-04-24 10:30:00	2132543	1331238	3463781	0.62
2026-04-24 11:00:00	2518844	1656238	4175082	0.66
2026-04-24 11:30:00	2828568	1859077	4687645	0.66
2026-04-24 12:00:00	3120003	2071978	5191981	0.66
2026-04-24 12:30:00	3363191	2241945	5605136	0.67
2026-04-24 13:00:00	3595085	2457209	6052294	0.68
2026-04-24 13:30:00	3823938	2620132	6444070	0.69
2026-04-24 14:00:00	4039243	2763720	6802963	0.68
2026-04-24 14:30:00	4359119	2967791	7326910	0.68
2026-04-24 15:00:00	4768156	3248128	8016284	0.68
2026-04-24 15:15:00	4784924	3289776	8074700	0.69
2026-04-23 09:00:00	613138	289145	902283	0.47
2026-04-23 09:30:00	1007327	514562	1521889	0.51
2026-04-23 10:00:00	1322778	692711	2015489	0.52
2026-04-23 10:30:00	1595234	846773	2442007	0.53
2026-04-23 11:00:00	1809516	991160	2800676	0.55
2026-04-23 11:30:00	2005354	1112538	3117892	0.55
2026-04-23 12:00:00	2194915	1214724	3409639	0.55
2026-04-23 12:30:00	2484909	1429016	3913925	0.58
2026-04-23 13:00:00	2721008	1628865	4349873	0.6
2026-04-23 13:30:00	2876952	1745825	4622777	0.61
2026-04-23 14:00:00	3033921	1866232	4900153	0.62
2026-04-23 14:30:00	3206440	1986951	5193391	0.62
2026-04-23 15:00:00	3454479	2213248	5667727	0.64
2026-04-23 15:15:00	3463463	2231086	5694549	0.64
2026-04-22 09:00:00	416037	205296	621333	0.49
2026-04-22 09:30:00	724332	439100	1163432	0.61
2026-04-22 10:00:00	959141	578270	1537411	0.6
2026-04-22 10:30:00	1164311	700898	1865209	0.6
2026-04-22 11:00:00	1349434	805938	2155372	0.6
2026-04-22 11:30:00	1689688	891964	2581652	0.53
2026-04-22 12:00:00	1849145	980475	2829620	0.53
2026-04-22 12:30:00	2003558	1074027	3077585	0.54
2026-04-22 13:00:00	2151033	1160570	3311603	0.54
2026-04-22 13:30:00	2288885	1241316	3530201	0.54
2026-04-22 14:00:00	2430116	1357599	3787715	0.56
2026-04-22 14:30:00	2602701	1464350	4067051	0.56
2026-04-22 15:00:00	2857588	1654856	4512444	0.58
2026-04-22 15:15:00	2871293	1675130	4546423	0.58
2026-04-21 09:00:00	427898	224335	652233	0.52
2026-04-21 09:30:00	772514	395524	1168038	0.51
2026-04-21 10:00:00	1038341	577888	1616229	0.56
2026-04-21 10:30:00	1288417	742672	2031089	0.58
2026-04-21 11:00:00	1449964	853618	2303582	0.59
2026-04-21 11:30:00	1588087	943324	2531411	0.59
2026-04-21 12:00:00	1731717	1029229	2760946	0.59
2026-04-21 12:30:00	1921951	1152900	3074851	0.6
2026-04-21 13:00:00	2069589	1273059	3342648	0.62
2026-04-21 13:30:00	2181063	1466129	3647192	0.67
2026-04-21 14:00:00	2306812	1553140	3859952	0.67
2026-04-21 14:30:00	2438932	1726285	4165217	0.71
2026-04-21 15:00:00	2717550	1944228	4661778	0.72
2026-04-21 15:15:00	2736126	1974669	4710795	0.72
2026-04-20 09:00:00	431307	272592	703899	0.63
2026-04-20 09:30:00	683605	443508	1127113	0.65
2026-04-20 10:00:00	929181	614609	1543790	0.66
2026-04-20 10:30:00	1135357	763875	1899232	0.67
2026-04-20 11:00:00	1293464	860069	2153533	0.66
2026-04-20 11:30:00	1433277	938862	2372139	0.66
2026-04-20 12:00:00	1565255	1156689	2721944	0.74
2026-04-20 12:30:00	1721405	1235031	2956436	0.72
2026-04-20 13:00:00	1847727	1309989	3157716	0.71
2026-04-20 13:30:00	2034241	1390213	3424454	0.68
2026-04-20 14:00:00	2234181	1475097	3709278	0.66
2026-04-20 14:30:00	2368533	1561639	3930172	0.66
