TIME	CALLS	PUTS	TOTAL	P/C RATIO
2022-10-14 10:00:00	515291	588799	1104090
2022-10-14 10:30:00	610012	728695	1338707
2022-10-14 11:00:00	1065365	823414	1888779
2022-10-14 11:30:00	1164583	932436	2097019
2022-10-14 12:00:00	1331819	1033585	2365404
2022-10-14 12:30:00	1429349	1114091	2543440
2022-10-14 13:00:00	1567813	1188546	2756359
2022-10-14 13:30:00	1639862	1294437	2934299
2022-10-14 14:00:00	1714943	1523521	3238464
2022-10-14 14:30:00	1826641	1661445	3488086
2022-10-14 15:00:00	1950854	1886142	3836996
2022-10-14 15:15:00	2008977	1975990	3984967
2022-10-13 09:00:00	184875	182738	367613
2022-10-13 09:30:00	357102	366266	723368
2022-10-13 10:00:00	512778	473144	985922
2022-10-13 10:30:00	632537	584944	1217481
2022-10-13 11:00:00	744154	679931	1424085
2022-10-13 11:30:00	834350	752479	1586829
2022-10-13 12:00:00	906999	820664	1727663
2022-10-13 12:30:00	1085352	894781	1980133
2022-10-13 13:00:00	1151764	942188	2093952
2022-10-13 13:30:00	1214817	1017787	2232604
2022-10-13 14:00:00	1299709	1096336	2396045
2022-10-13 14:30:00	1361778	1204494	2566272
2022-10-13 15:00:00	1495580	1370121	2865701
2022-10-13 15:15:00	1531458	1460209	2991667
2022-10-12 09:00:00	116112	114069	230181
2022-10-12 09:30:00	172899	185898	358797
2022-10-12 10:00:00	225004	237922	462926
2022-10-12 10:30:00	279754	308667	588421
2022-10-12 11:00:00	322910	370216	693126
2022-10-12 11:30:00	441243	423940	865183
2022-10-12 12:00:00	445095	469889	914984
2022-10-12 12:30:00	476991	510596	987587
2022-10-12 13:00:00	510169	551263	1061432
2022-10-12 13:30:00	544477	609956	1154433
2022-10-12 14:00:00	591909	687639	1279548
2022-10-12 14:30:00	651227	780804	1432031
2022-10-12 15:00:00	767828	954405	1722233
2022-10-12 15:15:00	816494	1018460	1834954
2022-10-11 09:00:00	174563	139003	313566
2022-10-11 09:30:00	327213	281169	608382
2022-10-11 10:00:00	482127	364586	846713
2022-10-11 10:30:00	522804	418001	940805
2022-10-11 11:00:00	645304	496095	1141399
2022-10-11 11:30:00	678567	537924	1216491
2022-10-11 12:00:00	732581	585791	1318372
2022-10-11 12:30:00	777786	620452	1398238
2022-10-11 13:00:00	834317	650117	1484434
2022-10-11 13:30:00	869899	693976	1563875
2022-10-11 14:00:00	950429	775799	1726228
2022-10-11 14:30:00	1047614	876177	1923791
2022-10-11 15:00:00	1153790	1023356	2177146
2022-10-11 15:15:00	1188471	1081383	2269854
2022-10-10 09:00:00	110774	92433	203207
2022-10-10 09:30:00	302962	162495	465457
2022-10-10 10:00:00	382742	338924	721666
2022-10-10 10:30:00	539820	417571	957391
2022-10-10 11:00:00	574858	488189	1063047
2022-10-10 11:30:00	649570	547261	1196831
2022-10-10 12:00:00	688453	635294	1323747
2022-10-10 12:30:00	751211	708887	1460098
2022-10-10 13:00:00	800769	757159	1557928
2022-10-10 13:30:00	829687	802850	1632537
2022-10-10 14:00:00	874591	861605	1736196
2022-10-10 14:30:00	912534	920174	1832708
2022-10-10 15:00:00	969924	1081735	2051659
2022-10-10 15:15:00	1004269	1165821	2170090
2022-10-07 09:00:00	262505	269934	532439
2022-10-07 09:30:00	453434	463019	916453
2022-10-07 10:00:00	644533	595128	1239661
2022-10-07 10:30:00	717987	718285	1436272
2022-10-07 11:00:00	794190	799731	1593921
2022-10-07 11:30:00	870532	870449	1740981
2022-10-07 12:00:00	1074950	1000825	2075775
2022-10-07 12:30:00	1153518	1083667	2237185
2022-10-07 13:00:00	1221501	1174929	2396430
2022-10-07 13:30:00	1317119	1299464	2616583
2022-10-07 14:00:00	1472775	1423606	2896381
2022-10-07 14:30:00	1575336	1569700	3145036
2022-10-07 15:00:00	1800646	1902262	3702908
2022-10-07 15:15:00	1848193	2002349	3850542
2022-10-06 09:00:00	88167	158483	246650
2022-10-06 09:30:00	179156	237063	416219
2022-10-06 10:00:00	226739	297272	524011
2022-10-06 10:30:00	403163	347908	751071
2022-10-06 11:00:00	434828	385192	820020
2022-10-06 11:30:00	461429	444078	905507
2022-10-06 12:00:00	557961	479583	1037544
2022-10-06 12:30:00	576500	522934	1099434
2022-10-06 13:00:00	604867	549372	1154239
2022-10-06 13:30:00	651101	605401	1256502
2022-10-06 14:00:00	686675	697649	1384324
2022-10-06 14:30:00	801269	757918	1559187
2022-10-06 15:00:00	915496	851296	1766792
2022-10-06 15:15:00	955642	907455	1863097
2022-10-05 09:00:00	74094	91897	165991
2022-10-05 09:30:00	147345	190879	338224
2022-10-05 10:00:00	196040	249542	445582
2022-10-05 10:30:00	229694	287324	517018
2022-10-05 11:00:00	321719	328970	650689
2022-10-05 11:30:00	445302	379879	825181
2022-10-05 12:00:00	561777	425695	987472
2022-10-05 12:30:00	616268	473061	1089329
2022-10-05 13:00:00	653703	517831	1171534
2022-10-05 13:30:00	764557	562526	1327083
2022-10-05 14:00:00	818834	604667	1423501
2022-10-05 14:30:00	920277	690540	1610817
2022-10-05 15:00:00	1027057	803194	1830251
2022-10-05 15:15:00	1063377	853374	1916751
2022-10-04 09:00:00	237611	211704	449315
2022-10-04 09:30:00	349478	292138	641616
2022-10-04 10:00:00	428018	414105	842123
2022-10-04 10:30:00	503022	538676	1041698
2022-10-04 11:00:00	569800	673828	1243628
2022-10-04 11:30:00	639797	725662	1365459
2022-10-04 12:00:00	701102	770535	1471637
2022-10-04 12:30:00	750821	856632	1607453
2022-10-04 13:00:00	792399	917973	1710372
2022-10-04 13:30:00	828381	946357	1774738
2022-10-04 14:00:00	861702	1008840	1870542
2022-10-04 14:30:00	919479	1066142	1985621
2022-10-04 15:00:00	988114	1220386	2208500
2022-10-04 15:15:00	1021032	1318113	2339145
2022-10-03 09:00:00	93595	108212	201807
2022-10-03 09:30:00	284027	198160	482187
2022-10-03 10:00:00	332663	253687	586350
2022-10-03 10:30:00	367741	301677	669418
2022-10-03 11:00:00	415935	372555	788490
2022-10-03 11:30:00	458591	415794	874385
2022-10-03 12:00:00	503289	443870	947159
2022-10-03 12:30:00	549949	491007	1040956
2022-10-03 13:00:00	584740	536938	1121678
2022-10-03 13:30:00	643074	594312	1237386
2022-10-03 14:00:00	703690	673128	1376818
2022-10-03 14:30:00	786447	780484	1566931
2022-10-03 15:00:00	883003	907833	1790836
2022-10-03 15:15:00	955832	967341	1923173
2022-09-30 09:00:00	213888	211327	425215
2022-09-30 09:30:00	352936	436394	789330
2022-09-30 10:00:00	454662	577503	1032165
2022-09-30 10:30:00	550180	697746	1247926
2022-09-30 11:00:00	663159	849995	1513154
2022-09-30 11:30:00	744241	941073	1685314
2022-09-30 12:00:00	796542	1016456	1812998
2022-09-30 12:30:00	864357	1089423	1953780
2022-09-30 13:00:00	943933	1186870	2130803
2022-09-30 13:30:00	1004669	1270451	2275120
2022-09-30 14:00:00	1164343	1488903	2653246
2022-09-30 14:30:00	1294773	1628152	2922925
2022-09-30 15:00:00	1454744	1868857	3323601
2022-09-30 15:15:00	1592235	2140838	3733073
2022-09-29 09:00:00	128523	156744	285267
2022-09-29 09:30:00	317855	268564	586419
2022-09-29 10:00:00	405511	357368	762879
2022-09-29 10:30:00	475926	439328	915254
2022-09-29 11:00:00	540339	512684	1053023
2022-09-29 11:30:00	577332	569070	1146402
2022-09-29 12:00:00	608581	603696	1212277
2022-09-29 12:30:00	647890	657204	1305094
2022-09-29 13:00:00	694727	711513	1406240
2022-09-29 13:30:00	764484	810752	1575236
2022-09-29 14:00:00	810055	872691	1682746
2022-09-29 14:30:00	856290	930337	1786627
2022-09-29 15:00:00	946356	1133229	2079585
2022-09-29 15:15:00	993826	1196964	2190790
2022-09-28 09:00:00	142685	178268	320953
2022-09-28 09:30:00	234820	343110	577930
2022-09-28 10:00:00	309696	449700	759396
2022-09-28 10:30:00	362051	535247	897298
2022-09-28 11:00:00	427023	658711	1085734
2022-09-28 11:30:00	489783	743590	1233373
2022-09-28 12:00:00	558405	798988	1357393
2022-09-28 12:30:00	610786	846449	1457235
2022-09-28 13:00:00	647697	899384	1547081
2022-09-28 13:30:00	683747	968885	1652632
2022-09-28 14:00:00	738248	1049856	1788104
2022-09-28 14:30:00	792257	1135617	1927874
2022-09-28 15:00:00	918722	1283047	2201769
2022-09-28 15:15:00	967715	1359509	2327224
2022-09-27 09:00:00	176591	127749	304340
2022-09-27 09:30:00	251781	211625	463406
2022-09-27 10:00:00	315567	358701	674268
2022-09-27 10:30:00	402336	431907	834243
2022-09-27 11:00:00	439769	578064	1017833
2022-09-27 11:30:00	513126	677206	1190332
2022-09-27 12:00:00	584407	778609	1363016
2022-09-27 12:30:00	669447	867109	1536556
2022-09-27 13:00:00	710084	924552	1634636
2022-09-27 13:30:00	761115	1025012	1786127
2022-09-27 14:00:00	854021	1110307	1964328
2022-09-27 14:30:00	925856	1230814	2156670
2022-09-27 15:00:00	991822	1377749	2369571
2022-09-27 15:15:00	1025923	1476643	2502566
2022-09-26 09:00:00	188951	155414	344365
2022-09-26 09:30:00	283797	283385	567182
2022-09-26 10:00:00	340969	379359	720328
2022-09-26 10:30:00	419975	470455	890430
2022-09-26 11:00:00	463426	524710	988136
2022-09-26 11:30:00	512222	592858	1105080
2022-09-26 12:00:00	579983	678060	1258043
2022-09-26 12:30:00	630424	741189	1371613
2022-09-26 13:00:00	696308	831903	1528211
2022-09-26 13:30:00	724859	920281	1645140
2022-09-26 14:00:00	798852	1007303	1806155
2022-09-26 14:30:00	826449	1080482	1906931
2022-09-26 15:00:00	1558901	1197587	2756488
2022-09-26 15:15:00	1613537	1307992	2921529
2022-09-23 09:00:00	234829	342432	577261
2022-09-23 09:30:00	447155	612754	1059909
2022-09-23 10:00:00	568879	773985	1342864
2022-09-23 10:30:00	724912	943359	1668271
2022-09-23 11:00:00	835956	1108054	1944010
2022-09-23 11:30:00	990767	1292784	2283551
2022-09-23 12:00:00	1109895	1480168	2590063
2022-09-23 12:30:00	1222372	1674545	2896917
2022-09-23 13:00:00	1317225	1781795	3099020
2022-09-23 13:30:00	1458355	2030903	3489258
2022-09-23 14:00:00	1590968	2220307	3811275
2022-09-23 14:30:00	1762362	2474977	4237339
2022-09-23 15:00:00	1932466	2770257	4702723
2022-09-23 15:15:00	1992476	2857725	4850201
2022-09-22 09:00:00	106949	187974	294923
2022-09-22 09:30:00	217659	386904	604563
2022-09-22 10:00:00	327970	583354	911324
2022-09-22 10:30:00	437111	710353	1147464
2022-09-22 11:00:00	489525	795913	1285438
2022-09-22 11:30:00	540311	840594	1380905
2022-09-22 12:00:00	567655	880272	1447927
2022-09-22 12:30:00	592049	914391	1506440
2022-09-22 13:00:00	641909	985956	1627865
2022-09-22 13:30:00	722299	1048483	1770782
2022-09-22 14:00:00	775840	1135197	1911037
2022-09-22 14:30:00	847856	1264114	2111970
2022-09-22 15:00:00	923911	1382001	2305912
2022-09-22 15:15:00	978945	1473054	2451999
2022-09-21 09:00:00	87161	112331	199492
2022-09-21 09:30:00	138974	202260	341234
2022-09-21 10:00:00	180052	255303	435355
2022-09-21 10:30:00	212243	280317	492560
2022-09-21 11:00:00	233724	309978	543702
2022-09-21 11:30:00	259177	361896	621073
2022-09-21 12:00:00	285471	398550	684021
2022-09-21 12:30:00	313965	446990	760955
2022-09-21 13:00:00	350735	554969	905704
2022-09-21 13:30:00	413376	643833	1057209
2022-09-21 14:00:00	482664	736456	1219120
2022-09-21 14:30:00	554362	821134	1375496
2022-09-21 15:00:00	680296	973263	1653559
2022-09-21 15:15:00	740078	1078952	1819030
2022-09-20 09:00:00	122304	104772	227076
2022-09-20 09:30:00	202629	176422	379051
2022-09-20 10:00:00	267427	256558	523985
2022-09-20 10:30:00	316942	311183	628125
2022-09-20 11:00:00	386995	347566	734561
2022-09-20 11:30:00	447687	390990	838677
2022-09-20 12:00:00	493444	426360	919804
2022-09-20 12:30:00	539522	471092	1010614
2022-09-20 13:00:00	592785	537659	1130444
2022-09-20 13:30:00	646545	588457	1235002
2022-09-20 14:00:00	712310	678123	1390433
2022-09-20 14:30:00	772306	737706	1510012
2022-09-20 15:00:00	845709	830964	1676673
2022-09-20 15:15:00	904353	874481	1778834
2022-09-19 09:00:00	70344	107285	177629
2022-09-19 09:30:00	125014	188513	313527
2022-09-19 10:00:00	193285	256051	449336
2022-09-19 10:30:00	254921	304555	559476
2022-09-19 11:00:00	285404	363220	648624
2022-09-19 11:30:00	309337	409561	718898
2022-09-19 12:00:00	343443	450636	794079
2022-09-19 12:30:00	386526	546333	932859
2022-09-19 13:00:00	425169	597114	1022283
2022-09-19 13:30:00	647735	666543	1314278
2022-09-19 14:00:00	682112	710226	1392338
2022-09-19 14:30:00	752950	798162	1551112
2022-09-19 15:00:00	822204	923633	1745837
2022-09-19 15:15:00	866654	956306	1822960
2022-09-16 09:00:00	209825	320401	530226
2022-09-16 09:30:00	480668	482352	963020
2022-09-16 10:00:00	625229	652203	1277432
2022-09-16 10:30:00	750343	792142	1542485
2022-09-16 11:00:00	843540	899066	1742606
2022-09-16 11:30:00	922242	1023976	1946218
2022-09-16 12:00:00	1046665	1128055	2174720
2022-09-16 12:30:00	1112076	1197125	2309201
2022-09-16 13:00:00	1180076	1291253	2471329
2022-09-16 13:30:00	1257138	1390474	2647612
2022-09-16 14:00:00	1341438	1515134	2856572
2022-09-16 14:30:00	1459074	1649634	3108708
2022-09-16 15:00:00	1556095	1830638	3386733
2022-09-16 15:15:00	1581629	1913487	3495116
2022-09-15 09:00:00	82821	118682	201503
2022-09-15 09:30:00	160573	217501	378074
2022-09-15 10:00:00	218572	300217	518789
2022-09-15 10:30:00	287878	391306	679184
2022-09-15 11:00:00	363547	448909	812456
2022-09-15 11:30:00	394799	508829	903628
2022-09-15 12:00:00	421265	555449	976714
2022-09-15 12:30:00	479680	634742	1114422
2022-09-15 13:00:00	523577	685142	1208719
2022-09-15 13:30:00	558727	730503	1289230
2022-09-15 14:00:00	608385	791635	1400020
2022-09-15 14:30:00	676848	896743	1573591
2022-09-15 15:00:00	773250	1057479	1830729
2022-09-15 15:15:00	816421	1137594	1954015
2022-09-14 09:00:00	99572	161212	260784
2022-09-14 09:30:00	169673	288163	457836
2022-09-14 10:00:00	240376	391991	632367
2022-09-14 10:30:00	340660	461215	801875
2022-09-14 11:00:00	488288	495122	983410
2022-09-14 11:30:00	541645	555831	1097476
2022-09-14 12:00:00	586339	604760	1191099
2022-09-14 12:30:00	610562	640664	1251226
2022-09-14 13:00:00	682318	680545	1362863
2022-09-14 13:30:00	739436	759902	1499338
2022-09-14 14:00:00	794193	802874	1597067
2022-09-14 14:30:00	864096	916668	1780764
2022-09-14 15:00:00	949144	1051965	2001109
2022-09-14 15:15:00	995255	1112643	2107898
2022-09-13 09:00:00	119972	161216	281188
2022-09-13 09:30:00	208537	306446	514983
2022-09-13 10:00:00	283353	427340	710693
2022-09-13 10:30:00	346149	495457	841606
2022-09-13 11:00:00	434428	548850	983278
2022-09-13 11:30:00	459021	623270	1082291
2022-09-13 12:00:00	490833	680465	1171298
2022-09-13 12:30:00	524084	734780	1258864
2022-09-13 13:00:00	557710	773980	1331690
2022-09-13 13:30:00	597704	859589	1457293
2022-09-13 14:00:00	710679	968017	1678696
2022-09-13 14:30:00	780734	1080714	1861448
2022-09-13 15:00:00	952936	1312656	2265592
2022-09-13 15:15:00	1018546	1385526	2404072
2022-09-12 09:00:00	86229	106264	192493
2022-09-12 09:30:00	201373	258071	459444
2022-09-12 10:00:00	295793	338305	634098
2022-09-12 10:30:00	339560	416444	756004
2022-09-12 11:00:00	392211	520326	912537
2022-09-12 11:30:00	446646	585992	1032638
2022-09-12 12:00:00	476073	671490	1147563
2022-09-12 12:30:00	517440	769994	1287434
2022-09-12 13:00:00	551182	827097	1378279
2022-09-12 13:30:00	572735	911854	1484589
2022-09-12 14:00:00	606829	973570	1580399
2022-09-12 14:30:00	642404	1037910	1680314
2022-09-12 15:00:00	736166	1185746	1921912
2022-09-12 15:15:00	764786	1252328	2017114
2022-09-09 09:00:00	168613	193258	361871
2022-09-09 09:30:00	328656	376508	705164
2022-09-09 10:00:00	487546	529319	1016865
2022-09-09 10:30:00	610234	628670	1238904
2022-09-09 11:00:00	704090	720405	1424495
2022-09-09 11:30:00	786274	844289	1630563
2022-09-09 12:00:00	850216	915076	1765292
2022-09-09 12:30:00	936142	1003316	1939458
2022-09-09 13:00:00	1004423	1082556	2086979
2022-09-09 13:30:00	1064419	1164671	2229090
2022-09-09 14:00:00	1135840	1253020	2388860
2022-09-09 14:30:00	1225060	1348961	2574021
2022-09-09 15:00:00	1343587	1512049	2855636
2022-09-09 15:15:00	1382357	1625156	3007513
2022-09-08 09:00:00	89396	96921	186317
2022-09-08 09:30:00	135224	138084	273308
2022-09-08 10:00:00	247282	221799	469081
2022-09-08 10:30:00	318023	312294	630317
2022-09-08 11:00:00	368634	371311	739945
2022-09-08 11:30:00	434308	432414	866722
2022-09-08 12:00:00	477708	464942	942650
2022-09-08 12:30:00	527261	510361	1037622
2022-09-08 13:00:00	566460	569819	1136279
2022-09-08 13:30:00	588761	601441	1190202
2022-09-08 14:00:00	617232	648346	1265578
2022-09-08 14:30:00	652810	709677	1362487
2022-09-08 15:00:00	708742	782291	1491033
2022-09-08 15:15:00	751085	841927	1593012
2022-09-07 09:00:00	62999	67738	130737
2022-09-07 09:30:00	107509	135509	243018
2022-09-07 10:00:00	148358	206002	354360
2022-09-07 10:30:00	257377	253449	510826
2022-09-07 11:00:00	300646	304057	604703
2022-09-07 11:30:00	339989	349368	689357
2022-09-07 12:00:00	373761	400179	773940
2022-09-07 12:30:00	401868	458090	859958
2022-09-07 13:00:00	468019	512121	980140
2022-09-07 13:30:00	537733	577129	1114862
2022-09-07 14:00:00	592401	639364	1231765
2022-09-07 14:30:00	645371	717113	1362484
2022-09-07 15:00:00	745768	823148	1568916
2022-09-07 15:15:00	779495	873176	1652671
2022-09-06 09:00:00	81564	87987	169551
2022-09-06 09:30:00	167827	245731	413558
2022-09-06 10:00:00	228830	320887	549717
2022-09-06 10:30:00	279854	387942	667796
2022-09-06 11:00:00	348840	434957	783797
2022-09-06 11:30:00	385019	476961	861980
2022-09-06 12:00:00	435643	510271	945914
2022-09-06 12:30:00	486714	560126	1046840
2022-09-06 13:00:00	524363	618992	1143355
2022-09-06 13:30:00	553983	675622	1229605
2022-09-06 14:00:00	580478	741226	1321704
2022-09-06 14:30:00	626951	821810	1448761
2022-09-06 15:00:00	687028	936134	1623162
2022-09-06 15:15:00	715688	989374	1705062
2022-09-02 09:00:00	180542	248686	429228
2022-09-02 09:30:00	330486	429404	759890
2022-09-02 10:00:00	500808	610986	1111794
2022-09-02 10:30:00	570584	686240	1256824
2022-09-02 11:00:00	626586	789978	1416564
2022-09-02 11:30:00	711052	890608	1601660
2022-09-02 12:00:00	821161	1032180	1853341
2022-09-02 12:30:00	953963	1209236	2163199
2022-09-02 13:00:00	1053376	1342155	2395531
2022-09-02 13:30:00	1125369	1443970	2569339
2022-09-02 14:00:00	1189450	1526068	2715518
2022-09-02 14:30:00	1267540	1629033	2896573
2022-09-02 15:00:00	1406581	1881763	3288344
2022-09-02 15:15:00	1434160	1939420	3373580
2022-09-01 09:00:00	136821	131647	268468
2022-09-01 09:30:00	241540	244617	486157
2022-09-01 10:00:00	297768	336441	634209
2022-09-01 10:30:00	379995	408663	788658
2022-09-01 11:00:00	430895	464892	895787
2022-09-01 11:30:00	477115	502850	979965
2022-09-01 12:00:00	498238	529072	1027310
2022-09-01 12:30:00	793931	584300	1378231
2022-09-01 13:00:00	830925	627790	1458715
2022-09-01 13:30:00	865885	736739	1602624
2022-09-01 14:00:00	908557	787890	1696447
2022-09-01 14:30:00	947638	843134	1790772
2022-09-01 15:00:00	1011609	943616	1955225
2022-09-01 15:15:00	1049180	996366	2045546
2022-08-31 09:00:00	59199	131310	190509
2022-08-31 09:30:00	122122	231800	353922
2022-08-31 10:00:00	162128	296687	458815
2022-08-31 10:30:00	207785	356018	563803
2022-08-31 11:00:00	243066	395310	638376
2022-08-31 11:30:00	263890	420123	684013
2022-08-31 12:00:00	319029	463475	782504
2022-08-31 12:30:00	341000	498342	839342
2022-08-31 13:00:00	373257	531226	904483
2022-08-31 13:30:00	401462	584537	985999
2022-08-31 14:00:00	464941	644958	1109899
2022-08-31 14:30:00	516282	728100	1244382
2022-08-31 15:00:00	586566	828115	1414681
2022-08-31 15:15:00	629832	909549	1539381
2022-08-30 09:00:00	58165	92008	150173
2022-08-30 09:30:00	117312	172362	289674
2022-08-30 10:00:00	237396	289548	526944
2022-08-30 10:30:00	303946	383858	687804
2022-08-30 11:00:00	348490	436731	785221
2022-08-30 11:30:00	409793	481318	891111
2022-08-30 12:00:00	436007	551157	987164
2022-08-30 12:30:00	474090	612366	1086456
2022-08-30 13:00:00	521405	705003	1226408
2022-08-30 13:30:00	564636	754618	1319254
2022-08-30 14:00:00	629024	804315	1433339
2022-08-30 14:30:00	696064	887587	1583651
2022-08-30 15:00:00	761079	1000100	1761179
2022-08-30 15:15:00	783391	1035070	1818461
2022-08-29 09:00:00	96028	173653	269681
2022-08-29 09:30:00	179238	294768	474006
2022-08-29 10:00:00	240535	450225	690760
2022-08-29 10:30:00	302259	522268	824527
2022-08-29 11:00:00	348521	610853	959374
2022-08-29 11:30:00	393716	821265	1214981
2022-08-29 12:00:00	431211	855252	1286463
2022-08-29 12:30:00	454913	889846	1344759
2022-08-29 13:00:00	482052	926838	1408890
2022-08-29 13:30:00	512010	971411	1483421
2022-08-29 14:00:00	540433	1004003	1544436
2022-08-29 14:30:00	567878	1060476	1628354
2022-08-29 15:00:00	623432	1145800	1769232
2022-08-29 15:15:00	648528	1179678	1828206
2022-08-26 09:00:00	119964	161804	281768
2022-08-26 09:30:00	286500	321984	608484
2022-08-26 10:00:00	420624	457899	878523
2022-08-26 10:30:00	555674	585882	1141556
2022-08-26 11:00:00	645029	711654	1356683
2022-08-26 11:30:00	732871	825610	1558481
2022-08-26 12:00:00	805963	901907	1707870
2022-08-26 12:30:00	859706	968423	1828129
2022-08-26 13:00:00	925914	1057092	1983006
2022-08-26 13:30:00	992130	1229476	2221606
2022-08-26 14:00:00	1061759	1364271	2426030
2022-08-26 14:30:00	1183914	1532507	2716421
2022-08-26 15:00:00	1321745	1790993	3112738
2022-08-26 15:15:00	1353409	1882161	3235570
2022-08-25 09:00:00	53097	81899	134996
2022-08-25 09:30:00	96369	137136	233505
2022-08-25 10:00:00	187698	194887	382585
2022-08-25 10:30:00	233838	246271	480109
2022-08-25 11:00:00	251122	287264	538386
2022-08-25 11:30:00	271686	346937	618623
2022-08-25 12:00:00	294843	378705	673548
2022-08-25 12:30:00	317045	403310	720355
2022-08-25 13:00:00	333190	424864	758054
2022-08-25 13:30:00	357860	454226	812086
2022-08-25 14:00:00	377344	479966	857310
2022-08-25 14:30:00	413341	529345	942686
2022-08-25 15:00:00	500831	635961	1136792
2022-08-25 15:15:00	529401	673758	1203159
2022-08-24 09:00:00	61649	55948	117597
2022-08-24 09:30:00	114980	148237	263217
2022-08-24 10:00:00	149461	191961	341422
2022-08-24 10:30:00	184515	237163	421678
2022-08-24 11:00:00	229837	273371	503208
2022-08-24 11:30:00	250037	296083	546120
2022-08-24 12:00:00	271801	348239	620040
2022-08-24 12:30:00	290012	372103	662115
2022-08-24 13:00:00	338930	407597	746527
2022-08-24 13:30:00	354945	437661	792606
2022-08-24 14:00:00	376308	463980	840288
2022-08-24 14:30:00	406406	502739	909145
2022-08-24 15:00:00	449136	597011	1046147
2022-08-24 15:15:00	463536	636592	1100128
2022-08-23 09:00:00	71124	77826	148950
2022-08-23 09:30:00	140626	170952	311578
2022-08-23 10:00:00	179087	210651	389738
2022-08-23 10:30:00	215862	256992	472854
2022-08-23 11:00:00	236946	283957	520903
2022-08-23 11:30:00	256635	322032	578667
2022-08-23 12:00:00	275581	341503	617084
2022-08-23 12:30:00	316060	374238	690298
2022-08-23 13:00:00	334844	422759	757603
2022-08-23 13:30:00	362405	443762	806167
2022-08-23 14:00:00	383871	474167	858038
2022-08-23 14:30:00	438698	518172	956870
2022-08-23 15:00:00	487608	590114	1077722
2022-08-23 15:15:00	507293	622002	1129295
2022-08-22 09:00:00	116168	104695	220863
2022-08-22 09:30:00	203018	208199	411217
2022-08-22 10:00:00	258393	298484	556877
2022-08-22 10:30:00	330243	350070	680313
2022-08-22 11:00:00	352465	427194	779659
2022-08-22 11:30:00	376442	492034	868476
2022-08-22 12:00:00	406139	521532	927671
2022-08-22 12:30:00	438641	596907	1035548
2022-08-22 13:00:00	471446	684537	1155983
2022-08-22 13:30:00	505529	745276	1250805
2022-08-22 14:00:00	544340	826986	1371326
2022-08-22 14:30:00	628019	932450	1560469
2022-08-22 15:00:00	696375	1079182	1775557
2022-08-22 15:15:00	735146	1146429	1881575
2022-08-19 09:00:00	180575	241697	422272
2022-08-19 09:30:00	343746	402527	746273
2022-08-19 10:00:00	420086	543489	963575
2022-08-19 10:30:00	528696	681982	1210678
2022-08-19 11:00:00	616118	800062	1416180
2022-08-19 11:30:00	676615	894863	1571478
2022-08-19 12:00:00	739941	949316	1689257
2022-08-19 12:30:00	787054	997876	1784930
2022-08-19 13:00:00	847953	1053873	1901826
2022-08-19 13:30:00	889730	1109944	1999674
2022-08-19 14:00:00	944673	1182436	2127109
2022-08-19 14:30:00	1017800	1286822	2304622
2022-08-19 15:00:00	1111650	1432571	2544221
2022-08-19 15:15:00	1134316	1472836	2607152
2022-08-18 09:00:00	84249	90655	174904
2022-08-18 09:30:00	190003	159633	349636
2022-08-18 10:00:00	262519	217863	480382
2022-08-18 10:30:00	332527	304614	637141
2022-08-18 11:00:00	376387	401211	777598
2022-08-18 11:30:00	409988	445775	855763
2022-08-18 12:00:00	452793	488619	941412
2022-08-18 12:30:00	486990	533463	1020453
2022-08-18 13:00:00	515016	580182	1095198
2022-08-18 13:30:00	555501	625356	1180857
2022-08-18 14:00:00	587316	695078	1282394
2022-08-18 14:30:00	648556	766702	1415258
2022-08-18 15:00:00	746127	890526	1636653
2022-08-18 15:15:00	794797	955796	1750593
2022-08-17 09:00:00	134986	154427	289413
2022-08-17 09:30:00	196188	228261	424449
2022-08-17 10:00:00	337282	330661	667943
2022-08-17 10:30:00	389575	379664	769239
2022-08-17 11:00:00	449294	454947	904241
2022-08-17 11:30:00	512207	507971	1020178
2022-08-17 12:00:00	574281	555571	1129852
2022-08-17 12:30:00	598546	592690	1191236
2022-08-17 13:00:00	684033	656533	1340566
2022-08-17 13:30:00	735046	737640	1472686
2022-08-17 14:00:00	809451	803362	1612813
2022-08-17 14:30:00	869778	900169	1769947
2022-08-17 15:00:00	943379	1009537	1952916
2022-08-17 15:15:00	991419	1094911	2086330
2022-08-16 09:00:00	66977	88825	155802
2022-08-16 09:30:00	154846	262758	417604
2022-08-16 10:00:00	260208	378246	638454
2022-08-16 10:30:00	311698	432215	743913
2022-08-16 11:00:00	403444	557313	960757
2022-08-16 11:30:00	462948	647455	1110403
2022-08-16 12:00:00	752812	699512	1452324
2022-08-16 12:30:00	783099	748159	1531258
2022-08-16 13:00:00	826713	817148	1643861
2022-08-16 13:30:00	889106	885540	1774646
2022-08-16 14:00:00	955420	967005	1922425
2022-08-16 14:30:00	1055056	1029917	2084973
2022-08-16 15:00:00	1135171	1121510	2256681
2022-08-16 15:15:00	1166820	1172159	2338979
2022-08-15 09:00:00	91889	129646	221535
2022-08-15 09:30:00	185465	237025	422490
2022-08-15 10:00:00	233188	320325	553513
2022-08-15 10:30:00	287780	373712	661492
2022-08-15 11:00:00	340122	440619	780741
2022-08-15 11:30:00	391472	484231	875703
2022-08-15 12:00:00	423671	523110	946781
2022-08-15 12:30:00	456190	562071	1018261
