TIME	CALLS	PUTS	TOTAL	P/C RATIO
2023-12-18 14:00:00	2228192	2108302	4336494	0.95
2023-12-18 14:30:00	2378897	2251453	4630350	0.95
2023-12-18 15:00:00	3384423	3392484	6776907	1.0
2023-12-18 15:15:00	2662104	2654730	5316834	1.0
2023-12-15 09:00:00	613014	544651	1157665	0.89
2023-12-15 09:30:00	1076642	884895	1961537	0.82
2023-12-15 10:00:00	1471258	1170201	2641459	0.8
2023-12-15 10:30:00	1858325	1396001	3254326	0.75
2023-12-15 11:00:00	2125647	1618333	3743980	0.76
2023-12-15 11:30:00	2357848	1902910	4260758	0.81
2023-12-15 12:00:00	2602702	2180124	4782826	0.84
2023-12-15 12:30:00	2889964	2419124	5309088	0.84
2023-12-15 13:00:00	3330436	2729457	6059893	0.82
2023-12-15 13:30:00	3603104	2968368	6571472	0.82
2023-12-15 14:00:00	3842062	3174167	7016229	0.83
2023-12-15 14:30:00	4181256	3456571	7637827	0.83
2023-12-15 15:00:00	4949261	3880884	8830145	0.78
2023-12-15 15:15:00	5038027	3962585	9000612	0.79
2023-12-14 09:00:00	1107674	752832	1860506	0.68
2023-12-14 09:30:00	1750305	1229389	2979694	0.7
2023-12-14 10:00:00	2414249	1676844	4091093	0.69
2023-12-14 10:30:00	2798488	1979916	4778404	0.71
2023-12-14 11:00:00	3135178	2271593	5406771	0.72
2023-12-14 11:30:00	3485724	2575579	6061303	0.74
2023-12-14 12:00:00	3858530	2862499	6721029	0.74
2023-12-14 12:30:00	4250015	3143994	7394009	0.74
2023-12-14 13:00:00	4703307	3542233	8245540	0.75
2023-12-14 13:30:00	5007364	3886218	8893582	0.78
2023-12-14 14:00:00	5258419	4093179	9351598	0.78
2023-12-14 14:30:00	5673558	4608483	10282041	0.81
2023-12-14 15:00:00	6289806	5232813	11522619	0.83
2023-12-14 15:15:00	6360152	5349028	11709180	0.84
2023-12-13 09:00:00	471444	443567	915011	0.94
2023-12-13 09:30:00	794698	842915	1637613	1.06
2023-12-13 10:00:00	1107312	1034456	2141768	0.93
2023-12-13 10:30:00	1367127	1223640	2590767	0.9
2023-12-13 11:00:00	1557823	1399378	2957201	0.9
2023-12-13 11:30:00	1879812	1637555	3517367	0.87
2023-12-13 12:00:00	2073812	1756920	3830732	0.85
2023-12-13 12:30:00	2325920	1884527	4210447	0.81
2023-12-13 13:00:00	2474073	2007670	4481743	0.81
2023-12-13 13:30:00	3001737	2410482	5412219	0.8
2023-12-13 14:00:00	3629223	2923641	6552864	0.81
2023-12-13 14:30:00	4355783	3470739	7826522	0.8
2023-12-13 15:00:00	5000012	5079660	10079672	1.02
2023-12-13 15:15:00	5142017	5200580	10342597	1.01
2023-12-12 09:00:00	517439	474233	991672	0.92
2023-12-12 09:30:00	878108	809837	1687945	0.92
2023-12-12 10:00:00	1170454	1093904	2264358	0.93
2023-12-12 10:30:00	1459261	1353383	2812644	0.93
2023-12-12 11:00:00	1663651	1545543	3209194	0.93
2023-12-12 11:30:00	1913868	1741377	3655245	0.91
2023-12-12 12:00:00	2084323	1916676	4000999	0.92
2023-12-12 12:30:00	2298873	2101893	4400766	0.91
2023-12-12 13:00:00	2471308	2288520	4759828	0.93
2023-12-12 13:30:00	2015132	1780872	3796004	0.88
2023-12-12 14:00:00	2208511	2003043	4211554	0.91
2023-12-12 14:30:00	2397796	2241035	4638831	0.93
2023-12-12 15:00:00	2667111	2548562	5215673	0.96
2023-12-12 15:15:00	2736492	2633322	5369814	0.96
2023-12-11 09:00:00	508344	487592	995936	0.96
2023-12-11 09:30:00	819705	796073	1615778	0.97
2023-12-11 10:00:00	1141355	1102221	2243576	0.97
2023-12-11 10:30:00	1501118	1362986	2864104	0.91
2023-12-11 11:00:00	1687859	1591564	3279423	0.94
2023-12-11 11:30:00	2032267	1952343	3984610	0.96
2023-12-11 12:00:00	2212797	2108580	4321377	0.95
2023-12-11 12:30:00	2422126	2318236	4740362	0.96
2023-12-11 13:00:00	2613386	2469027	5082413	0.94
2023-12-11 13:30:00	2786381	2674133	5460514	0.96
2023-12-11 14:00:00	2991292	2831339	5822631	0.95
2023-12-11 14:30:00	3364856	3148524	6513380	0.94
2023-12-11 15:00:00	3678383	3481179	7159562	0.95
2023-12-11 15:15:00	3749707	3569253	7318960	0.95
2023-12-08 09:00:00	491268	411042	902310	0.84
2023-12-08 09:30:00	1003369	853608	1856977	0.85
2023-12-08 10:00:00	1346673	1217073	2563746	0.9
2023-12-08 10:30:00	1706206	1467000	3173206	0.86
2023-12-08 11:00:00	1960719	1722219	3682938	0.88
2023-12-08 11:30:00	2258581	1953634	4212215	0.86
2023-12-08 12:00:00	2490136	2110321	4600457	0.85
2023-12-08 12:30:00	2677689	2290660	4968349	0.86
2023-12-08 13:00:00	2835463	2461485	5296948	0.87
2023-12-08 13:30:00	3023210	2641049	5664259	0.87
2023-12-08 14:00:00	3304979	2920328	6225307	0.88
2023-12-08 14:30:00	3585810	3186711	6772521	0.89
2023-12-08 15:00:00	3974101	3584316	7558417	0.9
2023-12-08 15:15:00	4039807	3694297	7734104	0.91
2023-12-07 09:00:00	476503	487184	963687	1.02
2023-12-07 09:30:00	857944	804734	1662678	0.94
2023-12-07 10:00:00	1108519	1051646	2160165	0.95
2023-12-07 10:30:00	1386757	1349992	2736749	0.97
2023-12-07 11:00:00	1566868	1594388	3161256	1.02
2023-12-07 11:30:00	1789749	1792821	3582570	1.0
2023-12-07 12:00:00	2038407	1960216	3998623	0.96
2023-12-07 12:30:00	2209145	2127289	4336434	0.96
2023-12-07 13:00:00	2343325	2274852	4618177	0.97
2023-12-07 13:30:00	2526453	2459897	4986350	0.97
2023-12-07 14:00:00	2718638	2642957	5361595	0.97
2023-12-07 14:30:00	2901151	2816969	5718120	0.97
2023-12-07 15:00:00	3209650	3093531	6303181	0.96
2023-12-07 15:15:00	3307170	3162491	6469661	0.96
2023-12-06 09:00:00	504193	445423	949616	0.88
2023-12-06 09:30:00	1006987	825853	1832840	0.82
2023-12-06 10:00:00	1451974	1071883	2523857	0.74
2023-12-06 10:30:00	1672912	1285688	2958600	0.77
2023-12-06 11:00:00	1947788	1497662	3445450	0.77
2023-12-06 11:30:00	2100246	1650763	3751009	0.79
2023-12-06 12:00:00	2298003	1840412	4138415	0.8
2023-12-06 12:30:00	2518079	2014004	4532083	0.8
2023-12-06 13:00:00	2676914	2142097	4819011	0.8
2023-12-06 13:30:00	2838760	2299685	5138445	0.81
2023-12-06 14:00:00	3033694	2440444	5474138	0.8
2023-12-06 14:30:00	3354853	2755285	6110138	0.82
2023-12-06 15:00:00	3689480	3221560	6911040	0.87
2023-12-06 15:15:00	3767828	3305817	7073645	0.88
2023-12-05 09:00:00	459118	339766	798884	0.74
2023-12-05 09:30:00	910302	719260	1629562	0.79
2023-12-05 10:00:00	1246263	1024687	2270950	0.82
2023-12-05 10:30:00	1580826	1285163	2865989	0.81
2023-12-05 11:00:00	1795238	1566735	3361973	0.87
2023-12-05 11:30:00	1943035	1710607	3653642	0.88
2023-12-05 12:00:00	2126540	1873090	3999630	0.88
2023-12-05 12:30:00	2270794	1999710	4270504	0.88
2023-12-05 13:00:00	2422626	2116770	4539396	0.87
2023-12-05 13:30:00	1769775	1546006	3315781	0.87
2023-12-05 14:00:00	1894215	1669882	3564097	0.88
2023-12-05 14:30:00	2036217	1780139	3816356	0.87
2023-12-05 15:00:00	2234252	1985993	4220245	0.89
2023-12-05 15:15:00	2275278	2066538	4341816	0.91
2023-12-04 09:00:00	657200	527346	1184546	0.8
2023-12-04 09:30:00	1132158	938558	2070716	0.83
2023-12-04 10:00:00	1515665	1254594	2770259	0.83
2023-12-04 10:30:00	1859700	1503179	3362879	0.81
2023-12-04 11:00:00	2125770	1705428	3831198	0.8
2023-12-04 11:30:00	2333380	1899600	4232980	0.81
2023-12-04 12:00:00	2517589	2045563	4563152	0.81
2023-12-04 12:30:00	2675180	2192458	4867638	0.82
2023-12-04 13:00:00	2817366	2363039	5180405	0.84
2023-12-04 13:30:00	2984629	2522929	5507558	0.85
2023-12-04 14:00:00	2402552	1889927	4292479	0.79
2023-12-04 14:30:00	2587199	2010996	4598195	0.78
2023-12-04 15:00:00	3770744	3140170	6910914	0.83
2023-12-04 15:15:00	3811016	3200633	7011649	0.84
2023-12-01 09:00:00	470584	372762	843346	0.79
2023-12-01 09:30:00	877937	739309	1617246	0.84
2023-12-01 10:00:00	1139177	992058	2131235	0.87
2023-12-01 10:30:00	1502263	1285144	2787407	0.86
2023-12-01 11:00:00	1921758	1598299	3520057	0.83
2023-12-01 11:30:00	2287066	1866682	4153748	0.82
2023-12-01 12:00:00	2607042	2091370	4698412	0.8
2023-12-01 12:30:00	2973547	2571954	5545501	0.86
2023-12-01 13:00:00	3219463	2767718	5987181	0.86
2023-12-01 13:30:00	3498749	2936675	6435424	0.84
2023-12-01 14:00:00	3727119	3119016	6846135	0.84
2023-12-01 14:30:00	4001073	3379482	7380555	0.84
2023-12-01 15:00:00	4455488	3742199	8197687	0.84
2023-12-01 15:15:00	4536090	3855856	8391946	0.85
2023-11-30 09:00:00	502435	471196	973631	0.94
2023-11-30 09:30:00	947391	752369	1699760	0.79
2023-11-30 10:00:00	1471687	1110940	2582627	0.75
2023-11-30 10:30:00	1695974	1311026	3007000	0.77
2023-11-30 11:00:00	1903305	1510636	3413941	0.79
2023-11-30 11:30:00	2258254	1892772	4151026	0.84
2023-11-30 12:00:00	2465004	2056698	4521702	0.83
2023-11-30 12:30:00	2051643	1559874	3611517	0.76
2023-11-30 13:00:00	2160569	1683249	3843818	0.78
2023-11-30 13:30:00	2322847	1853635	4176482	0.8
2023-11-30 14:00:00	2469212	1972397	4441609	0.8
2023-11-30 14:30:00	2639201	2127659	4766860	0.81
2023-11-30 15:00:00	2914925	2406998	5321923	0.83
2023-11-30 15:15:00	3009397	2535486	5544883	0.84
2023-11-29 09:00:00	712260	492005	1204265	0.69
2023-11-29 09:30:00	1201024	954365	2155389	0.79
2023-11-29 10:00:00	1494994	1195075	2690069	0.8
2023-11-29 10:30:00	1817683	1491833	3309516	0.82
2023-11-29 11:00:00	2033447	1668247	3701694	0.82
2023-11-29 11:30:00	2380893	1844060	4224953	0.77
2023-11-29 12:00:00	2594429	1981960	4576389	0.76
2023-11-29 12:30:00	2773286	2174601	4947887	0.78
2023-11-29 13:00:00	3022110	2316833	5338943	0.77
2023-11-29 13:30:00	2448085	1689606	4137691	0.69
2023-11-29 14:00:00	2679680	1882880	4562560	0.7
2023-11-29 14:30:00	3004762	2051014	5055776	0.68
2023-11-29 15:00:00	3236139	2296933	5533072	0.71
2023-11-29 15:15:00	3312415	2404945	5717360	0.73
2023-11-28 09:00:00	503001	521674	1024675	1.04
2023-11-28 09:30:00	786492	796833	1583325	1.01
2023-11-28 10:00:00	1103299	1106187	2209486	1.0
2023-11-28 10:30:00	1407931	1345822	2753753	0.96
2023-11-28 11:00:00	1728554	1597612	3326166	0.92
2023-11-28 11:30:00	1927507	1837621	3765128	0.95
2023-11-28 12:00:00	2133764	2036296	4170060	0.95
2023-11-28 12:30:00	2452414	2254400	4706814	0.92
2023-11-28 13:00:00	1865077	1671297	3536374	0.9
2023-11-28 13:30:00	2003108	1836487	3839595	0.92
2023-11-28 14:00:00	2118929	2143459	4262388	1.01
2023-11-28 14:30:00	2276702	2281587	4558289	1.0
2023-11-28 15:00:00	2609207	2507732	5116939	0.96
2023-11-28 15:15:00	2648704	2574312	5223016	0.97
2023-11-27 09:00:00	404256	405964	810220	1.0
2023-11-27 09:30:00	695821	690748	1386569	0.99
2023-11-27 10:00:00	972498	967234	1939732	0.99
2023-11-27 10:30:00	1166958	1184439	2351397	1.01
2023-11-27 11:00:00	1006609	1011442	2018051	1.0
2023-11-27 11:30:00	1118162	1103592	2221754	0.99
2023-11-27 12:00:00	1217404	1195929	2413333	0.98
2023-11-27 12:30:00	1332580	1344372	2676952	1.01
2023-11-27 13:00:00	1979062	2009780	3988842	1.02
2023-11-27 13:30:00	1575375	1583637	3159012	1.01
2023-11-27 14:00:00	1707462	1729484	3436946	1.01
2023-11-27 14:30:00	1842397	2087384	3929781	1.13
2023-11-27 15:00:00	2043947	2329847	4373794	1.14
2023-11-27 15:15:00	2086911	2400156	4487067	1.15
2023-11-24 09:00:00	324158	335783	659941	1.04
2023-11-24 09:30:00	575815	558783	1134598	0.97
2023-11-24 10:00:00	795689	756313	1552002	0.95
2023-11-24 10:30:00	971909	936517	1908426	0.96
2023-11-24 11:00:00	1191341	1333671	2525012	1.12
2023-11-24 11:30:00	1372374	1526698	2899072	1.11
2023-11-24 12:00:00	1674112	1831422	3505534	1.09
2023-11-24 12:30:00	1709554	1920965	3630519	1.12
2023-11-24 13:00:00	1709554	1920965	3630519	1.12
2023-11-24 13:30:00	1709554	1920965	3630519	1.12
2023-11-24 14:00:00	1709554	1920965	3630519	1.12
2023-11-24 14:30:00	1709554	1920965	3630519	1.12
2023-11-24 15:00:00	1709554	1920965	3630519	1.12
2023-11-24 15:15:00	1709554	1920965	3630519	1.12
2023-11-22 09:00:00	678566	527787	1206353	0.78
2023-11-22 09:30:00	1087577	826373	1913950	0.76
2023-11-22 10:00:00	1433476	1083619	2517095	0.76
2023-11-22 10:30:00	1680210	1247206	2927416	0.74
2023-11-22 11:00:00	1893706	1401296	3295002	0.74
2023-11-22 11:30:00	2115334	1580851	3696185	0.75
2023-11-22 12:00:00	2281931	1778263	4060194	0.78
2023-11-22 12:30:00	2463120	1923510	4386630	0.78
2023-11-22 13:00:00	2601107	2197311	4798418	0.84
2023-11-22 13:30:00	2748635	2480599	5229234	0.9
2023-11-22 14:00:00	2999628	2726218	5725846	0.91
2023-11-22 14:30:00	2327056	2104647	4431703	0.9
2023-11-22 15:00:00	2536300	2349338	4885638	0.93
2023-11-22 15:15:00	2568406	2418641	4987047	0.94
2023-11-21 09:00:00	418319	363868	782187	0.87
2023-11-21 09:30:00	712645	660812	1373457	0.93
2023-11-21 10:00:00	1035987	888770	1924757	0.86
2023-11-21 10:30:00	1180638	1052314	2232952	0.89
2023-11-21 11:00:00	1329857	1247558	2577415	0.94
2023-11-21 11:30:00	1551274	1401698	2952972	0.9
2023-11-21 12:00:00	1740481	1562112	3302593	0.9
2023-11-21 12:30:00	1890306	1722960	3613266	0.91
2023-11-21 13:00:00	1548275	1423819	2972094	0.92
2023-11-21 13:30:00	1664669	1990305	3654974	1.2
2023-11-21 14:00:00	1762814	2087402	3850216	1.18
2023-11-21 14:30:00	1996092	2190616	4186708	1.1
2023-11-21 15:00:00	2208908	2444476	4653384	1.11
2023-11-21 15:15:00	2277516	2517484	4795000	1.11
2023-11-20 09:00:00	534024	469130	1003154	0.88
2023-11-20 09:30:00	869070	915546	1784616	1.05
2023-11-20 10:00:00	1181661	1149054	2330715	0.97
2023-11-20 10:30:00	1428905	1379439	2808344	0.97
2023-11-20 11:00:00	1633048	1603784	3236832	0.98
2023-11-20 11:30:00	1803820	1786417	3590237	0.99
2023-11-20 12:00:00	1953251	1925870	3879121	0.99
2023-11-20 12:30:00	2249958	2192694	4442652	0.97
2023-11-20 13:00:00	2457732	2416793	4874525	0.98
2023-11-20 13:30:00	1996840	1928336	3925176	0.97
2023-11-20 14:00:00	2161470	2081172	4242642	0.96
2023-11-20 14:30:00	2365871	2256179	4622050	0.95
2023-11-20 15:00:00	2590175	2557382	5147557	0.99
2023-11-20 15:15:00	2641122	2650150	5291272	1.0
2023-11-17 09:00:00	563140	551802	1114942	0.98
2023-11-17 09:30:00	962006	877128	1839134	0.91
2023-11-17 10:00:00	1309683	1150807	2460490	0.88
2023-11-17 10:30:00	1583928	1366290	2950218	0.86
2023-11-17 11:00:00	1860303	1568183	3428486	0.84
2023-11-17 11:30:00	2133032	1811276	3944308	0.85
2023-11-17 12:00:00	2296286	1957118	4253404	0.85
2023-11-17 12:30:00	2485929	2127905	4613834	0.86
2023-11-17 13:00:00	2705315	2289870	4995185	0.85
2023-11-17 13:30:00	2977371	2497351	5474722	0.84
2023-11-17 14:00:00	3305605	2791080	6096685	0.84
2023-11-17 14:30:00	3602775	3072600	6675375	0.85
2023-11-17 15:00:00	3980876	3513284	7494160	0.88
2023-11-17 15:15:00	4048960	3620422	7669382	0.89
2023-11-16 09:00:00	548626	499706	1048332	0.91
2023-11-16 09:30:00	917154	829471	1746625	0.9
2023-11-16 10:00:00	1348412	1174104	2522516	0.87
2023-11-16 10:30:00	1620611	1455565	3076176	0.9
2023-11-16 11:00:00	1822491	1660158	3482649	0.91
2023-11-16 11:30:00	2018635	1814669	3833304	0.9
2023-11-16 12:00:00	2181151	1987224	4168375	0.91
2023-11-16 12:30:00	2373677	2176075	4549752	0.92
2023-11-16 13:00:00	2543903	2368604	4912507	0.93
2023-11-16 13:30:00	2720152	2533259	5253411	0.93
2023-11-16 14:00:00	2918802	2736767	5655569	0.94
2023-11-16 14:30:00	3100762	2946438	6047200	0.95
2023-11-16 15:00:00	3425430	3327211	6752641	0.97
2023-11-16 15:15:00	3485083	3411749	6896832	0.98
2023-11-14 09:00:00	961055	697559	1658614	0.73
2023-11-14 09:30:00	1503256	1199724	2702980	0.8
2023-11-14 10:00:00	2015925	1666849	3682774	0.83
2023-11-14 10:30:00	2397453	2003914	4401367	0.84
2023-11-14 11:00:00	2752324	2344675	5096999	0.85
2023-11-14 11:30:00	3021864	2720730	5742594	0.9
2023-11-14 12:00:00	3303215	2916155	6219370	0.88
2023-11-14 12:30:00	3533698	3096547	6630245	0.88
2023-11-14 13:00:00	3754919	3328239	7083158	0.89
2023-11-14 13:30:00	3974721	3588596	7563317	0.9
2023-11-14 14:00:00	4266543	3848064	8114607	0.9
2023-11-14 14:30:00	4591665	4346395	8938060	0.95
2023-11-14 15:00:00	5006535	4814851	9821386	0.96
2023-11-14 15:15:00	5072585	4923822	9996407	0.97
2023-11-13 09:00:00	460717	479981	940698	1.04
2023-11-13 09:30:00	815273	874744	1690017	1.07
2023-11-13 10:00:00	1061958	1204181	2266139	1.13
2023-11-13 10:30:00	1275972	1422825	2698797	1.12
2023-11-13 11:00:00	1569435	1689151	3258586	1.08
2023-11-13 11:30:00	1781593	1901277	3682870	1.07
2023-11-13 12:00:00	1946877	2050317	3997194	1.05
2023-11-13 12:30:00	2099954	2195936	4295890	1.05
2023-11-13 13:00:00	2272343	2384773	4657116	1.05
2023-11-13 13:30:00	2429592	2531923	4961515	1.04
2023-11-13 14:00:00	2606248	2902625	5508873	1.11
2023-11-13 14:30:00	2796955	3281111	6078066	1.17
2023-11-13 15:00:00	3116280	3615164	6731444	1.16
2023-11-13 15:15:00	3196459	3740988	6937447	1.17
2023-11-10 09:00:00	445551	445568	891119	1.0
2023-11-10 09:30:00	782885	793422	1576307	1.01
2023-11-10 10:00:00	1088353	1045351	2133704	0.96
2023-11-10 10:30:00	1455202	1387112	2842314	0.95
2023-11-10 11:00:00	1743244	1667883	3411127	0.96
2023-11-10 11:30:00	1990760	1921168	3911928	0.97
2023-11-10 12:00:00	2324110	2222111	4546221	0.96
2023-11-10 12:30:00	2548913	2462653	5011566	0.97
2023-11-10 13:00:00	2847813	2701799	5549612	0.95
2023-11-10 13:30:00	3109564	2935633	6045197	0.94
2023-11-10 14:00:00	3303899	3225503	6529402	0.98
2023-11-10 14:30:00	3564467	3639385	7203852	1.02
2023-11-10 15:00:00	3968539	4130805	8099344	1.04
2023-11-10 15:15:00	4057138	4330739	8387877	1.07
2023-11-09 09:00:00	437921	494080	932001	1.13
2023-11-09 09:30:00	772794	841335	1614129	1.09
2023-11-09 10:00:00	1039396	1045783	2085179	1.01
2023-11-09 10:30:00	1264316	1270811	2535127	1.01
2023-11-09 11:00:00	1495038	1449190	2944228	0.97
2023-11-09 11:30:00	1651449	1630786	3282235	0.99
2023-11-09 12:00:00	1839796	1756108	3595904	0.95
2023-11-09 12:30:00	1511536	1430942	2942478	0.95
2023-11-09 13:00:00	1628020	1570720	3198740	0.96
2023-11-09 13:30:00	1875472	2072315	3947787	1.1
2023-11-09 14:00:00	2032028	2329298	4361326	1.15
2023-11-09 14:30:00	2236535	2486215	4722750	1.11
2023-11-09 15:00:00	2480878	2783268	5264146	1.12
2023-11-09 15:15:00	2535997	2909263	5445260	1.15
2023-11-08 09:00:00	502892	416842	919734	0.83
2023-11-08 09:30:00	878772	748711	1627483	0.85
2023-11-08 10:00:00	1119794	983920	2103714	0.88
2023-11-08 10:30:00	1341703	1230555	2572258	0.92
2023-11-08 11:00:00	1508974	1406802	2915776	0.93
2023-11-08 11:30:00	1822851	1661953	3484804	0.91
2023-11-08 12:00:00	1988074	1800044	3788118	0.91
2023-11-08 12:30:00	2199543	1998115	4197658	0.91
2023-11-08 13:00:00	1652290	1441002	3093292	0.87
2023-11-08 13:30:00	1798635	1559731	3358366	0.87
